"Step","Group: text10-vision0 - evaluation/blimp/binding","Group: text10-vision0 - evaluation/blimp/binding__MIN","Group: text10-vision0 - evaluation/blimp/binding__MAX","Group: text1-vision0 - evaluation/blimp/binding","Group: text1-vision0 - evaluation/blimp/binding__MIN","Group: text1-vision0 - evaluation/blimp/binding__MAX","Group: text1-vision100 - evaluation/blimp/binding","Group: text1-vision100 - evaluation/blimp/binding__MIN","Group: text1-vision100 - evaluation/blimp/binding__MAX","Group: text1-vision10 - evaluation/blimp/binding","Group: text1-vision10 - evaluation/blimp/binding__MIN","Group: text1-vision10 - evaluation/blimp/binding__MAX","Group: text1-vision1 - evaluation/blimp/binding","Group: text1-vision1 - evaluation/blimp/binding__MIN","Group: text1-vision1 - evaluation/blimp/binding__MAX","Group: text10-vision1 - evaluation/blimp/binding","Group: text10-vision1 - evaluation/blimp/binding__MIN","Group: text10-vision1 - evaluation/blimp/binding__MAX","Group: text10-vision10 - evaluation/blimp/binding","Group: text10-vision10 - evaluation/blimp/binding__MIN","Group: text10-vision10 - evaluation/blimp/binding__MAX","Group: text10-vision100 - evaluation/blimp/binding","Group: text10-vision100 - evaluation/blimp/binding__MIN","Group: text10-vision100 - evaluation/blimp/binding__MAX"
"14576","","","","","","","","","","","","","","","","","","","69.2300033569336","69.2300033569336","69.2300033569336","","",""
"14606","68.61000061035156","67.79000091552734","69.43000030517578","","","","","","","","","","","","","","","","","","","","",""
"14607","68.63999938964844","68.63999938964844","68.63999938964844","","","","","","","","","","","","","","","","","","","","",""
"14640","","","","","","","","","","","","","","","","65.5999984741211","65.5999984741211","65.5999984741211","","","","","",""
"14644","","","","","","","","","","","","","","","","","","","","","","71.95999908447266","71.95999908447266","71.95999908447266"
"14778","","","","","","","","","","","","","","","","","","","70.41000366210938","70.41000366210938","70.41000366210938","","",""
"14803","68.72500228881836","67.79000091552734","69.66000366210938","","","","","","","","","","","","","","","","","","","","",""
"14804","67.52999877929688","67.52999877929688","67.52999877929688","","","","","","","","","","","","","","","","","","","","",""
"14842","","","","","","","","","","","","","","","","67.66000366210938","67.66000366210938","67.66000366210938","","","","","",""
"14846","","","","","","","","","","","","","","","","","","","","","","71.30000305175781","71.30000305175781","71.30000305175781"
"14915","","","","","","","","","","","","","","","","","","","69.62000274658203","69.62000274658203","69.62000274658203","","",""
"14935","66.85499954223633","66.61000061035156","67.0999984741211","","","","","","","","","","","","","","","","","","","","",""
"14936","67.76000213623047","67.76000213623047","67.76000213623047","","","","","","","","","","","","","","","","","","","","",""
"14979","","","","","","","","","","","","","","","","68.23999786376953","68.23999786376953","68.23999786376953","","","","","",""
"14983","","","","","","","","","","","","","","","","","","","","","","72.43000030517578","72.43000030517578","72.43000030517578"
"15117","","","","","","","","","","","","","","","","","","","71.52999877929688","71.52999877929688","71.52999877929688","","",""
"15132","69.17499923706055","68.19999694824219","70.1500015258789","","","","","","","","","","","","","","","","","","","","",""
"15133","67.73999786376953","67.73999786376953","67.73999786376953","","","","","","","","","","","","","","","","","","","","",""
"15181","","","","","","","","","","","","","","","","66.33999633789062","66.33999633789062","66.33999633789062","","","","","",""
"15185","","","","","","","","","","","","","","","","","","","","","","73.56999969482422","73.56999969482422","73.56999969482422"
"15192","","","","","","","","","","","","","","","","","","","","","","73.56999969482422","73.56999969482422","73.56999969482422"
"15254","","","","","","","","","","","","","","","","","","","70.2300033569336","70.2300033569336","70.2300033569336","","",""
"15264","70.23500061035156","69.3499984741211","71.12000274658203","","","","","","","","","","","","","","","","","","","","",""
"15265","68.30000305175781","68.30000305175781","68.30000305175781","","","","","","","","","","","","","","","","","","","","",""
"15318","","","","","","","","","","","","","","","","66.4000015258789","66.4000015258789","66.4000015258789","","","","","",""
"15388","","","","","","","","","","","","","","","","","","","","","","70.23999786376953","70.23999786376953","70.23999786376953"
"15456","","","","","","","","","","","","","","","","","","","69.58999633789062","69.58999633789062","69.58999633789062","","",""
"15461","68.27000045776367","66.55000305175781","69.98999786376953","","","","","","","","","","","","","","","","","","","","",""
"15462","69.04000091552734","69.04000091552734","69.04000091552734","","","","","","","","","","","","","","","","","","","","",""
"15463","","","","","","","","","","","","","","","","","","","69.58999633789062","69.58999633789062","69.58999633789062","","",""
"15520","","","","","","","","","","","","","","","","69.08999633789062","69.08999633789062","69.08999633789062","","","","","",""
"15525","","","","","","","","","","","","","","","","","","","","","","68.66000366210938","68.66000366210938","68.66000366210938"
"15529","","","","","","","","","","","","","","","","","","","62.11000061035156","62.11000061035156","62.11000061035156","","",""
"15593","68.25","67.52999877929688","68.97000122070312","","","","","","","","","","","","","","","","","","","","",""
"15594","67.73999786376953","67.73999786376953","67.73999786376953","","","","","","","","","","","","","","","","","","","","",""
"15657","","","","","","","","","","","","","","","","67.11000061035156","67.11000061035156","67.11000061035156","","","","","",""
"15666","","","","","","","","","","","","","","","","","","","70.3499984741211","70.3499984741211","70.3499984741211","","",""
"15727","","","","","","","","","","","","","","","","","","","","","","70.06999969482422","70.06999969482422","70.06999969482422"
"15790","67.88999938964844","67.5","68.27999877929688","","","","","","","","","","","","","","","","","","","","",""
"15791","64.72000122070312","64.72000122070312","64.72000122070312","","","","","","","","","","","","","","","","","","","","",""
"15859","","","","","","","","","","","","","","","","66.47000122070312","66.47000122070312","66.47000122070312","","","","","",""
"15864","","","","","","","","","","","","","","","","","","","","","","70.56999969482422","70.56999969482422","70.56999969482422"
"15868","","","","","","","","","","","","","","","","","","","69.93000030517578","69.93000030517578","69.93000030517578","","",""
"15922","67.82500076293945","66.36000061035156","69.29000091552734","","","","","","","","","","","","","","","","","","","","",""
"15923","67.79000091552734","67.79000091552734","67.79000091552734","","","","","","","","","","","","","","","","","","","","",""
"15925","67.79000091552734","67.79000091552734","67.79000091552734","","","","","","","","","","","","","","","","","","","","",""
"15996","","","","","","","","","","","","","","","","68.41999816894531","68.41999816894531","68.41999816894531","","","","","",""
"16005","","","","","","","","","","","","","","","","","","","69.5","69.5","69.5","","",""
"16066","","","","","","","","","","","","","","","","","","","","","","71.7300033569336","71.7300033569336","71.7300033569336"
"16119","68.22000122070312","67.16000366210938","69.27999877929688","","","","","","","","","","","","","","","","","","","","",""
"16121","67.16000366210938","67.16000366210938","67.16000366210938","","","","","","","","","","","","","","","","","","","","",""
"16198","","","","","","","","","","","","","","","","68.08999633789062","68.08999633789062","68.08999633789062","","","","","",""
"16203","","","","","","","","","","","","","","","","","","","","","","70.37999725341797","70.37999725341797","70.37999725341797"
"16207","","","","","","","","","","","","","","","","","","","69.75","69.75","69.75","","",""
"16251","68.91999816894531","68.91999816894531","68.91999816894531","","","","","","","","","","","","","","","","","","","","",""
"16335","","","","","","","","","","","","","","","","67.30000305175781","67.30000305175781","67.30000305175781","","","","","",""
"16344","","","","","","","","","","","","","","","","","","","70.01000213623047","70.01000213623047","70.01000213623047","","",""
"16405","","","","","","","","","","","","","","","","","","","","","","69.43000030517578","69.43000030517578","69.43000030517578"
"16448","68.7300033569336","68.7300033569336","68.7300033569336","","","","","","","","","","","","","","","","","","","","",""
"16537","","","","","","","","","","","","","","","","69.16000366210938","69.16000366210938","69.16000366210938","","","","","",""
"16542","","","","","","","","","","","","","","","","","","","","","","70.01000213623047","70.01000213623047","70.01000213623047"
"16546","","","","","","","","","","","","","","","","","","","65.20999908447266","65.20999908447266","65.20999908447266","","",""
"16580","68.8499984741211","68.8499984741211","68.8499984741211","","","","","","","","","","","","","","","","","","","","",""
"16674","","","","","","","","","","","","","","","","67.37999725341797","67.37999725341797","67.37999725341797","","","","","",""
"16683","","","","","","","","","","","","","","","","","","","66.02999877929688","66.02999877929688","66.02999877929688","","",""
"16744","","","","","","","","","","","","","","","","","","","","","","69.27999877929688","69.27999877929688","69.27999877929688"
"16777","70.77999877929688","70.77999877929688","70.77999877929688","","","","","","","","","","","","","","","","","","","","",""
"16876","","","","","","","","","","","","","","","","67.31999969482422","67.31999969482422","67.31999969482422","","","","","",""
"16881","","","","","","","","","","","","","","","","","","","","","","67.94000244140625","67.94000244140625","67.94000244140625"
"16885","","","","","","","","","","","","","","","","","","","66.80000305175781","66.80000305175781","66.80000305175781","","",""
"16888","","","","","","","","","","","","","","","","","","","","","","67.94000244140625","67.94000244140625","67.94000244140625"
"16892","","","","","","","","","","","","","","","","","","","66.80000305175781","66.80000305175781","66.80000305175781","","",""
"16909","68.11000061035156","68.11000061035156","68.11000061035156","","","","","","","","","","","","","","","","","","","","",""
"17013","","","","","","","","","","","","","","","","68.05999755859375","68.05999755859375","68.05999755859375","","","","","",""
"17106","67.70999908447266","67.70999908447266","67.70999908447266","","","","","","","","","","","","","","","","","","","","",""
"17215","","","","","","","","","","","","","","","","65.88999938964844","65.88999938964844","65.88999938964844","","","","","",""
"17238","68.62999725341797","68.62999725341797","68.62999725341797","","","","","","","","","","","","","","","","","","","","",""
"17352","","","","","","","","","","","","","","","","67.56999969482422","67.56999969482422","67.56999969482422","","","","","",""
"17435","67.5","67.5","67.5","","","","","","","","","","","","","","","","","","","","",""
"17554","","","","","","","","","","","","","","","","69.48999786376953","69.48999786376953","69.48999786376953","","","","","",""
"17567","69.94999694824219","69.94999694824219","69.94999694824219","","","","","","","","","","","","","","","","","","","","",""
"17691","","","","","","","","","","","","","","","","69.80999755859375","69.80999755859375","69.80999755859375","","","","","",""
"17764","68.73999786376953","68.73999786376953","68.73999786376953","","","","","","","","","","","","","","","","","","","","",""
"17893","","","","","","","","","","","","","","","","70.13999938964844","70.13999938964844","70.13999938964844","","","","","",""
"17896","65.41999816894531","65.41999816894531","65.41999816894531","","","","","","","","","","","","","","","","","","","","",""
"18030","","","","","","","","","","","","","","","","68.33999633789062","68.33999633789062","68.33999633789062","","","","","",""
"18093","66.33000183105469","66.33000183105469","66.33000183105469","","","","","","","","","","","","","","","","","","","","",""
"18225","70.04000091552734","70.04000091552734","70.04000091552734","","","","","","","","","","","","","","","","","","","","",""
"18422","67.05000305175781","67.05000305175781","67.05000305175781","","","","","","","","","","","","","","","","","","","","",""
"18554","66.12000274658203","66.12000274658203","66.12000274658203","","","","","","","","","","","","","","","","","","","","",""
"18751","69.12000274658203","69.12000274658203","69.12000274658203","","","","","","","","","","","","","","","","","","","","",""
"18883","69.0999984741211","69.0999984741211","69.0999984741211","","","","","","","","","","","","","","","","","","","","",""
"19080","68.69999694824219","68.69999694824219","68.69999694824219","","","","","","","","","","","","","","","","","","","","",""
"19212","68.02999877929688","68.02999877929688","68.02999877929688","","","","","","","","","","","","","","","","","","","","",""
"19409","66.58999633789062","66.58999633789062","66.58999633789062","","","","","","","","","","","","","","","","","","","","",""
"19541","68.70999908447266","68.70999908447266","68.70999908447266","","","","","","","","","","","","","","","","","","","","",""
"19738","68.41999816894531","68.41999816894531","68.41999816894531","","","","","","","","","","","","","","","","","","","","",""
"19870","69.2300033569336","69.2300033569336","69.2300033569336","","","","","","","","","","","","","","","","","","","","",""
"20067","68.08999633789062","68.08999633789062","68.08999633789062","","","","","","","","","","","","","","","","","","","","",""
"20199","69.52999877929688","69.52999877929688","69.52999877929688","","","","","","","","","","","","","","","","","","","","",""
"20396","67.6500015258789","67.6500015258789","67.6500015258789","","","","","","","","","","","","","","","","","","","","",""
"20528","67.5","67.5","67.5","","","","","","","","","","","","","","","","","","","","",""
"20725","69.62000274658203","69.62000274658203","69.62000274658203","","","","","","","","","","","","","","","","","","","","",""
"20857","68.19999694824219","68.19999694824219","68.19999694824219","","","","","","","","","","","","","","","","","","","","",""
"21054","69.62000274658203","69.62000274658203","69.62000274658203","","","","","","","","","","","","","","","","","","","","",""
"21186","69.72000122070312","69.72000122070312","69.72000122070312","","","","","","","","","","","","","","","","","","","","",""
"21383","69.41000366210938","69.41000366210938","69.41000366210938","","","","","","","","","","","","","","","","","","","","",""
"21515","68.18000030517578","68.18000030517578","68.18000030517578","","","","","","","","","","","","","","","","","","","","",""
"21712","68.11000061035156","68.11000061035156","68.11000061035156","","","","","","","","","","","","","","","","","","","","",""
"21844","69.19000244140625","69.19000244140625","69.19000244140625","","","","","","","","","","","","","","","","","","","","",""
"22041","70.16999816894531","70.16999816894531","70.16999816894531","","","","","","","","","","","","","","","","","","","","",""
"22173","70.1500015258789","70.1500015258789","70.1500015258789","","","","","","","","","","","","","","","","","","","","",""
"22370","68.9800033569336","68.9800033569336","68.9800033569336","","","","","","","","","","","","","","","","","","","","",""
"22502","68.94999694824219","68.94999694824219","68.94999694824219","","","","","","","","","","","","","","","","","","","","",""
"22699","70.3499984741211","70.3499984741211","70.3499984741211","","","","","","","","","","","","","","","","","","","","",""
"22831","67.97000122070312","67.97000122070312","67.97000122070312","","","","","","","","","","","","","","","","","","","","",""
"23028","68.94000244140625","68.94000244140625","68.94000244140625","","","","","","","","","","","","","","","","","","","","",""
"23160","67.54000091552734","67.54000091552734","67.54000091552734","","","","","","","","","","","","","","","","","","","","",""
"23357","67.13999938964844","67.13999938964844","67.13999938964844","","","","","","","","","","","","","","","","","","","","",""
"23489","68.44999694824219","68.44999694824219","68.44999694824219","","","","","","","","","","","","","","","","","","","","",""
"23686","69.27999877929688","69.27999877929688","69.27999877929688","","","","","","","","","","","","","","","","","","","","",""
"23818","67.16000366210938","67.16000366210938","67.16000366210938","","","","","","","","","","","","","","","","","","","","",""
