"Step","Group: text10-vision0 - evaluation/blimp_average","Group: text10-vision0 - evaluation/blimp_average__MIN","Group: text10-vision0 - evaluation/blimp_average__MAX","Group: text1-vision0 - evaluation/blimp_average","Group: text1-vision0 - evaluation/blimp_average__MIN","Group: text1-vision0 - evaluation/blimp_average__MAX","Group: text1-vision100 - evaluation/blimp_average","Group: text1-vision100 - evaluation/blimp_average__MIN","Group: text1-vision100 - evaluation/blimp_average__MAX","Group: text1-vision10 - evaluation/blimp_average","Group: text1-vision10 - evaluation/blimp_average__MIN","Group: text1-vision10 - evaluation/blimp_average__MAX","Group: text1-vision1 - evaluation/blimp_average","Group: text1-vision1 - evaluation/blimp_average__MIN","Group: text1-vision1 - evaluation/blimp_average__MAX","Group: text10-vision1 - evaluation/blimp_average","Group: text10-vision1 - evaluation/blimp_average__MIN","Group: text10-vision1 - evaluation/blimp_average__MAX","Group: text10-vision10 - evaluation/blimp_average","Group: text10-vision10 - evaluation/blimp_average__MIN","Group: text10-vision10 - evaluation/blimp_average__MAX","Group: text10-vision100 - evaluation/blimp_average","Group: text10-vision100 - evaluation/blimp_average__MIN","Group: text10-vision100 - evaluation/blimp_average__MAX"
"15192","","","","","","","","","","","","","","","","","","","","","","71.04000091552734","71.04000091552734","71.04000091552734"
"15254","","","","","","","","","","","","","","","","","","","71.5433349609375","71.5433349609375","71.5433349609375","","",""
"15264","71.05458450317383","69.69416809082031","72.41500091552734","","","","","","","","","","","","","","","","","","","","",""
"15265","72.00416564941406","72.00416564941406","72.00416564941406","","","","","","","","","","","","","","","","","","","","",""
"15318","","","","","","","","","","","","","","","","72.15333557128906","72.15333557128906","72.15333557128906","","","","","",""
"15388","","","","","","","","","","","","","","","","","","","","","","70.92333221435547","70.92333221435547","70.92333221435547"
"15456","","","","","","","","","","","","","","","","","","","71.48249816894531","71.48249816894531","71.48249816894531","","",""
"15461","70.26250076293945","69.0875015258789","71.4375","","","","","","","","","","","","","","","","","","","","",""
"15462","72.54750061035156","72.54750061035156","72.54750061035156","","","","","","","","","","","","","","","","","","","","",""
"15463","","","","","","","","","","","","","","","","","","","71.48249816894531","71.48249816894531","71.48249816894531","","",""
"15520","","","","","","","","","","","","","","","","71.67333221435547","71.67333221435547","71.67333221435547","","","","","",""
"15525","","","","","","","","","","","","","","","","","","","","","","71.63583374023438","71.63583374023438","71.63583374023438"
"15529","","","","","","","","","","","","","","","","","","","66.94833374023438","66.94833374023438","66.94833374023438","","",""
"15593","70.13458251953125","69.28666687011719","70.98249816894531","","","","","","","","","","","","","","","","","","","","",""
"15594","71.86666870117188","71.86666870117188","71.86666870117188","","","","","","","","","","","","","","","","","","","","",""
"15657","","","","","","","","","","","","","","","","71.94166564941406","71.94166564941406","71.94166564941406","","","","","",""
"15666","","","","","","","","","","","","","","","","","","","70.53416442871094","70.53416442871094","70.53416442871094","","",""
"15727","","","","","","","","","","","","","","","","","","","","","","71.1500015258789","71.1500015258789","71.1500015258789"
"15790","70.475830078125","69.975830078125","70.975830078125","","","","","","","","","","","","","","","","","","","","",""
"15791","71.55583190917969","71.55583190917969","71.55583190917969","","","","","","","","","","","","","","","","","","","","",""
"15859","","","","","","","","","","","","","","","","72.40083312988281","72.40083312988281","72.40083312988281","","","","","",""
"15864","","","","","","","","","","","","","","","","","","","","","","70.81749725341797","70.81749725341797","70.81749725341797"
"15868","","","","","","","","","","","","","","","","","","","70.3741683959961","70.3741683959961","70.3741683959961","","",""
"15922","70.52041625976562","69.24333190917969","71.79750061035156","","","","","","","","","","","","","","","","","","","","",""
"15923","72.6241683959961","72.6241683959961","72.6241683959961","","","","","","","","","","","","","","","","","","","","",""
"15925","72.6241683959961","72.6241683959961","72.6241683959961","","","","","","","","","","","","","","","","","","","","",""
"15996","","","","","","","","","","","","","","","","71.4941635131836","71.4941635131836","71.4941635131836","","","","","",""
"16005","","","","","","","","","","","","","","","","","","","71.225830078125","71.225830078125","71.225830078125","","",""
"16066","","","","","","","","","","","","","","","","","","","","","","70.8933334350586","70.8933334350586","70.8933334350586"
"16119","70.54375076293945","69.56083679199219","71.52666473388672","","","","","","","","","","","","","","","","","","","","",""
"16121","69.56083679199219","69.56083679199219","69.56083679199219","","","","","","","","","","","","","","","","","","","","",""
"16198","","","","","","","","","","","","","","","","71.91500091552734","71.91500091552734","71.91500091552734","","","","","",""
"16203","","","","","","","","","","","","","","","","","","","","","","71.07749938964844","71.07749938964844","71.07749938964844"
"16207","","","","","","","","","","","","","","","","","","","70.95833587646484","70.95833587646484","70.95833587646484","","",""
"16251","71.26083374023438","71.26083374023438","71.26083374023438","","","","","","","","","","","","","","","","","","","","",""
"16335","","","","","","","","","","","","","","","","72.48916625976562","72.48916625976562","72.48916625976562","","","","","",""
"16344","","","","","","","","","","","","","","","","","","","71.90416717529297","71.90416717529297","71.90416717529297","","",""
"16405","","","","","","","","","","","","","","","","","","","","","","70.82166290283203","70.82166290283203","70.82166290283203"
"16448","71.53666687011719","71.53666687011719","71.53666687011719","","","","","","","","","","","","","","","","","","","","",""
"16537","","","","","","","","","","","","","","","","71.95833587646484","71.95833587646484","71.95833587646484","","","","","",""
"16542","","","","","","","","","","","","","","","","","","","","","","70.92666625976562","70.92666625976562","70.92666625976562"
"16546","","","","","","","","","","","","","","","","","","","70.3499984741211","70.3499984741211","70.3499984741211","","",""
"16580","71.84249877929688","71.84249877929688","71.84249877929688","","","","","","","","","","","","","","","","","","","","",""
"16674","","","","","","","","","","","","","","","","72.17749786376953","72.17749786376953","72.17749786376953","","","","","",""
"16683","","","","","","","","","","","","","","","","","","","70.40583038330078","70.40583038330078","70.40583038330078","","",""
"16744","","","","","","","","","","","","","","","","","","","","","","71.07416534423828","71.07416534423828","71.07416534423828"
"16777","71.76499938964844","71.76499938964844","71.76499938964844","","","","","","","","","","","","","","","","","","","","",""
"16876","","","","","","","","","","","","","","","","71.65583038330078","71.65583038330078","71.65583038330078","","","","","",""
"16881","","","","","","","","","","","","","","","","","","","","","","69.83583068847656","69.83583068847656","69.83583068847656"
"16885","","","","","","","","","","","","","","","","","","","70.33583068847656","70.33583068847656","70.33583068847656","","",""
"16888","","","","","","","","","","","","","","","","","","","","","","69.83583068847656","69.83583068847656","69.83583068847656"
"16892","","","","","","","","","","","","","","","","","","","70.33583068847656","70.33583068847656","70.33583068847656","","",""
"16909","71.09083557128906","71.09083557128906","71.09083557128906","","","","","","","","","","","","","","","","","","","","",""
"17013","","","","","","","","","","","","","","","","71.78666687011719","71.78666687011719","71.78666687011719","","","","","",""
"17106","71.0999984741211","71.0999984741211","71.0999984741211","","","","","","","","","","","","","","","","","","","","",""
"17215","","","","","","","","","","","","","","","","71.6883316040039","71.6883316040039","71.6883316040039","","","","","",""
"17238","71.47416687011719","71.47416687011719","71.47416687011719","","","","","","","","","","","","","","","","","","","","",""
"17352","","","","","","","","","","","","","","","","71.1683349609375","71.1683349609375","71.1683349609375","","","","","",""
"17435","71.32083129882812","71.32083129882812","71.32083129882812","","","","","","","","","","","","","","","","","","","","",""
"17554","","","","","","","","","","","","","","","","72.24833679199219","72.24833679199219","72.24833679199219","","","","","",""
"17567","72.22666931152344","72.22666931152344","72.22666931152344","","","","","","","","","","","","","","","","","","","","",""
"17691","","","","","","","","","","","","","","","","72.33333587646484","72.33333587646484","72.33333587646484","","","","","",""
"17764","71.76583099365234","71.76583099365234","71.76583099365234","","","","","","","","","","","","","","","","","","","","",""
"17893","","","","","","","","","","","","","","","","72.42166900634766","72.42166900634766","72.42166900634766","","","","","",""
"17896","70.58999633789062","70.58999633789062","70.58999633789062","","","","","","","","","","","","","","","","","","","","",""
"18030","","","","","","","","","","","","","","","","72.55999755859375","72.55999755859375","72.55999755859375","","","","","",""
"18093","71.6500015258789","71.6500015258789","71.6500015258789","","","","","","","","","","","","","","","","","","","","",""
"18225","72.4808349609375","72.4808349609375","72.4808349609375","","","","","","","","","","","","","","","","","","","","",""
"18422","72.4808349609375","72.4808349609375","72.4808349609375","","","","","","","","","","","","","","","","","","","","",""
"18554","71.76249694824219","71.76249694824219","71.76249694824219","","","","","","","","","","","","","","","","","","","","",""
"18751","72.10416412353516","72.10416412353516","72.10416412353516","","","","","","","","","","","","","","","","","","","","",""
"18883","72.94000244140625","72.94000244140625","72.94000244140625","","","","","","","","","","","","","","","","","","","","",""
"19080","72.92916870117188","72.92916870117188","72.92916870117188","","","","","","","","","","","","","","","","","","","","",""
"19212","71.78083038330078","71.78083038330078","71.78083038330078","","","","","","","","","","","","","","","","","","","","",""
"19409","71.07333374023438","71.07333374023438","71.07333374023438","","","","","","","","","","","","","","","","","","","","",""
"19541","71.78416442871094","71.78416442871094","71.78416442871094","","","","","","","","","","","","","","","","","","","","",""
"19738","72.93083190917969","72.93083190917969","72.93083190917969","","","","","","","","","","","","","","","","","","","","",""
"19870","72.00916290283203","72.00916290283203","72.00916290283203","","","","","","","","","","","","","","","","","","","","",""
"20067","72.55083465576172","72.55083465576172","72.55083465576172","","","","","","","","","","","","","","","","","","","","",""
"20199","72.44833374023438","72.44833374023438","72.44833374023438","","","","","","","","","","","","","","","","","","","","",""
"20396","71.9366683959961","71.9366683959961","71.9366683959961","","","","","","","","","","","","","","","","","","","","",""
"20528","72.19833374023438","72.19833374023438","72.19833374023438","","","","","","","","","","","","","","","","","","","","",""
"20725","72.5374984741211","72.5374984741211","72.5374984741211","","","","","","","","","","","","","","","","","","","","",""
"20857","72.3066635131836","72.3066635131836","72.3066635131836","","","","","","","","","","","","","","","","","","","","",""
"21054","71.70249938964844","71.70249938964844","71.70249938964844","","","","","","","","","","","","","","","","","","","","",""
"21186","72.65166473388672","72.65166473388672","72.65166473388672","","","","","","","","","","","","","","","","","","","","",""
"21383","72.89083099365234","72.89083099365234","72.89083099365234","","","","","","","","","","","","","","","","","","","","",""
"21515","73.0058364868164","73.0058364868164","73.0058364868164","","","","","","","","","","","","","","","","","","","","",""
"21712","72.05166625976562","72.05166625976562","72.05166625976562","","","","","","","","","","","","","","","","","","","","",""
"21844","72.17833709716797","72.17833709716797","72.17833709716797","","","","","","","","","","","","","","","","","","","","",""
"22041","72.225830078125","72.225830078125","72.225830078125","","","","","","","","","","","","","","","","","","","","",""
"22173","72.80249786376953","72.80249786376953","72.80249786376953","","","","","","","","","","","","","","","","","","","","",""
"22370","72.56749725341797","72.56749725341797","72.56749725341797","","","","","","","","","","","","","","","","","","","","",""
"22502","71.81500244140625","71.81500244140625","71.81500244140625","","","","","","","","","","","","","","","","","","","","",""
"22699","72.0008316040039","72.0008316040039","72.0008316040039","","","","","","","","","","","","","","","","","","","","",""
"22831","72.4433364868164","72.4433364868164","72.4433364868164","","","","","","","","","","","","","","","","","","","","",""
"23028","71.99166870117188","71.99166870117188","71.99166870117188","","","","","","","","","","","","","","","","","","","","",""
"23160","72.38749694824219","72.38749694824219","72.38749694824219","","","","","","","","","","","","","","","","","","","","",""
"23357","72.6683349609375","72.6683349609375","72.6683349609375","","","","","","","","","","","","","","","","","","","","",""
"23489","72.78333282470703","72.78333282470703","72.78333282470703","","","","","","","","","","","","","","","","","","","","",""
"23686","71.38249969482422","71.38249969482422","71.38249969482422","","","","","","","","","","","","","","","","","","","","",""
"23818","72.86416625976562","72.86416625976562","72.86416625976562","","","","","","","","","","","","","","","","","","","","",""
