"Step","Group: text1-vision10 - evaluation/blimp/anaphor_agreement","Group: text1-vision10 - evaluation/blimp/anaphor_agreement__MIN","Group: text1-vision10 - evaluation/blimp/anaphor_agreement__MAX","Group: text10-vision100 - evaluation/blimp/anaphor_agreement","Group: text10-vision100 - evaluation/blimp/anaphor_agreement__MIN","Group: text10-vision100 - evaluation/blimp/anaphor_agreement__MAX","Group: text1-vision100 - evaluation/blimp/anaphor_agreement","Group: text1-vision100 - evaluation/blimp/anaphor_agreement__MIN","Group: text1-vision100 - evaluation/blimp/anaphor_agreement__MAX","Group: text10-vision10 - evaluation/blimp/anaphor_agreement","Group: text10-vision10 - evaluation/blimp/anaphor_agreement__MIN","Group: text10-vision10 - evaluation/blimp/anaphor_agreement__MAX","Group: text1-vision1 - evaluation/blimp/anaphor_agreement","Group: text1-vision1 - evaluation/blimp/anaphor_agreement__MIN","Group: text1-vision1 - evaluation/blimp/anaphor_agreement__MAX","Group: text10-vision1 - evaluation/blimp/anaphor_agreement","Group: text10-vision1 - evaluation/blimp/anaphor_agreement__MIN","Group: text10-vision1 - evaluation/blimp/anaphor_agreement__MAX","Group: text10-vision0 - evaluation/blimp/anaphor_agreement","Group: text10-vision0 - evaluation/blimp/anaphor_agreement__MIN","Group: text10-vision0 - evaluation/blimp/anaphor_agreement__MAX","Group: text1-vision0 - evaluation/blimp/anaphor_agreement","Group: text1-vision0 - evaluation/blimp/anaphor_agreement__MIN","Group: text1-vision0 - evaluation/blimp/anaphor_agreement__MAX"
"12079","","","","","","","75.26000213623047","75.26000213623047","75.26000213623047","","","","","","","","","","","","","","",""
"12101","","","","","","","","","","","","","","","","","","","92.79000091552734","92.79000091552734","92.79000091552734","","",""
"12108","","","","","","","","","","","","","","","","92.12999725341797","92.12999725341797","92.12999725341797","","","","","",""
"12115","","","","","","","","","","89.9800033569336","89.9800033569336","89.9800033569336","","","","","","","","","","","",""
"12123","","","","93.55999755859375","93.55999755859375","93.55999755859375","","","","","","","","","","","","","","","","","",""
"12137","","","","","","","","","","","","","76.88999938964844","76.88999938964844","76.88999938964844","","","","","","","","",""
"12182","","","","","","","74.33999633789062","74.33999633789062","74.33999633789062","","","","","","","","","","","","","","",""
"12251","","","","","","","","","","88.04000091552734","88.04000091552734","88.04000091552734","","","","","","","","","","","",""
"12256","73.93000030517578","73.93000030517578","73.93000030517578","","","","","","","","","","","","","","","","","","","","",""
"12275","","","","","","","","","","","","","","","","","","","92.94000244140625","92.94000244140625","92.94000244140625","","",""
"12287","","","","","","","","","","","","","","","","91.66999816894531","91.66999816894531","91.66999816894531","","","","","",""
"12302","","","","92.94000244140625","92.94000244140625","92.94000244140625","","","","","","","","","","","","","","","","","",""
"12316","","","","","","","","","","","","","75.1500015258789","75.1500015258789","75.1500015258789","","","","","","","","",""
"12349","78.06999969482422","78.06999969482422","78.06999969482422","","","","","","","","","","","","","","","","","","","","",""
"12351","","","","","","","75.30999755859375","75.30999755859375","75.30999755859375","","","","","","","","","","","","","","",""
"12430","","","","","","","","","","92.83999633789062","92.83999633789062","92.83999633789062","","","","","","","","","","","",""
"12449","","","","","","","","","","","","","","","","","","","92.58999633789062","92.58999633789062","92.58999633789062","","",""
"12466","","","","","","","","","","","","","","","","92.12999725341797","92.12999725341797","92.12999725341797","","","","","",""
"12481","","","","92.12999725341797","92.12999725341797","92.12999725341797","","","","","","","","","","","","","","","","","",""
"12495","","","","","","","","","","","","","75.05000305175781","75.05000305175781","75.05000305175781","","","","","","","","",""
"12528","78.4800033569336","78.4800033569336","78.4800033569336","","","","","","","","","","","","","","","","","","","","",""
"12530","","","","","","","77.3499984741211","77.3499984741211","77.3499984741211","","","","","","","","","","","","","","",""
"12537","","","","","","","","","","","","","","","","","","","93.70999908447266","93.70999908447266","93.70999908447266","","",""
"12609","","","","","","","","","","93.80999755859375","93.80999755859375","93.80999755859375","","","","","","","","","","","",""
"12645","","","","","","","","","","","","","","","","94.4800033569336","94.4800033569336","94.4800033569336","","","","","",""
"12648","","","","","","","","","","","","","79.75","79.75","79.75","","","","","","","","",""
"12660","","","","92.08000183105469","92.08000183105469","92.08000183105469","","","","","","","","","","","","","","","","","",""
"12707","79.5","79.5","79.5","","","","","","","","","","","","","","","","","","","","",""
"12709","","","","","","","76.58000183105469","76.58000183105469","76.58000183105469","","","","","","","","","","","","","","",""
"12711","","","","","","","","","","","","","","","","","","","93.30000305175781","93.30000305175781","93.30000305175781","","",""
"12753","","","","91.97000122070312","91.97000122070312","91.97000122070312","","","","","","","","","","","","","","","","","",""
"12767","","","","","","","","","","","","","80.56999969482422","80.56999969482422","80.56999969482422","","","","","","","","",""
"12788","","","","","","","","","","90.48999786376953","90.48999786376953","90.48999786376953","","","","","","","","","","","",""
"12824","","","","","","","","","","","","","","","","93.55999755859375","93.55999755859375","93.55999755859375","","","","","",""
"12885","","","","","","","","","","","","","","","","","","","94.58000183105469","94.58000183105469","94.58000183105469","","",""
"12886","73.87999725341797","73.87999725341797","73.87999725341797","","","","","","","","","","","","","","","","","","","","",""
"12888","","","","","","","78.52999877929688","78.52999877929688","78.52999877929688","","","","","","","","","","","","","","",""
"12917","","","","","","","","","","","","","","","","94.12000274658203","94.12000274658203","94.12000274658203","","","","","",""
"12932","","","","92.83999633789062","92.83999633789062","92.83999633789062","","","","","","","","","","","","","","","","","",""
"12946","","","","","","","","","","","","","79.91000366210938","79.91000366210938","79.91000366210938","","","","","","","","",""
"12967","","","","","","","","","","94.22000122070312","94.22000122070312","94.22000122070312","","","","","","","","","","","",""
"13059","","","","","","","","","","","","","","","","","","","93.91999816894531","93.91999816894531","93.91999816894531","","",""
"13065","74.02999877929688","74.02999877929688","74.02999877929688","","","","","","","","","","","","","","","","","","","","",""
"13067","","","","","","","75.41000366210938","75.41000366210938","75.41000366210938","","","","","","","","","","","","","","",""
"13096","","","","","","","","","","","","","","","","94.7300033569336","94.7300033569336","94.7300033569336","","","","","",""
"13125","","","","","","","","","","","","","76.79000091552734","76.79000091552734","76.79000091552734","","","","","","","","",""
"13146","","","","","","","","","","92.73999786376953","92.73999786376953","92.73999786376953","","","","","","","","","","","",""
"13233","","","","","","","","","","","","","","","","","","","94.33000183105469","94.33000183105469","94.33000183105469","","",""
"13244","79.95999908447266","79.95999908447266","79.95999908447266","","","","","","","","","","","","","","","","","","","","",""
"13246","","","","","","","74.94999694824219","74.94999694824219","74.94999694824219","","","","","","","","","","","","","","",""
"13275","","","","","","","","","","","","","","","","94.52999877929688","94.52999877929688","94.52999877929688","","","","","",""
"13282","","","","","","","","","","94.7300033569336","94.7300033569336","94.7300033569336","","","","","","","","","","","",""
"13283","","","","94.06999969482422","94.06999969482422","94.06999969482422","","","","","","","","","","","","","","","","","",""
"13304","","","","","","","","","","","","","78.43000030517578","78.43000030517578","78.43000030517578","","","","","","","","",""
"13407","","","","","","","","","","","","","","","","","","","95.4000015258789","95.4000015258789","95.4000015258789","","",""
"13423","75.61000061035156","75.61000061035156","75.61000061035156","","","","","","","","","","","","","","","","","","","","",""
"13425","","","","","","","77.1500015258789","77.1500015258789","77.1500015258789","","","","","","","","","","","","","","",""
"13454","","","","","","","","","","","","","","","","91.62000274658203","91.62000274658203","91.62000274658203","","","","","",""
"13461","","","","","","","","","","92.43000030517578","92.43000030517578","92.43000030517578","","","","","","","","","","","",""
"13462","","","","89.37000274658203","89.37000274658203","89.37000274658203","","","","","","","","","","","","","","","","","",""
"13483","","","","","","","","","","","","","74.80000305175781","74.80000305175781","74.80000305175781","","","","","","","","",""
"13581","","","","","","","","","","","","","","","","","","","95.30000305175781","95.30000305175781","95.30000305175781","","",""
"13602","76.88999938964844","76.88999938964844","76.88999938964844","","","","","","","","","","","","","","","","","","","","",""
"13604","","","","","","","68.30000305175781","68.30000305175781","68.30000305175781","","","","","","","","","","","","","","",""
"13633","","","","","","","","","","","","","","","","88.44999694824219","88.44999694824219","88.44999694824219","","","","","",""
"13640","","","","","","","","","","91.91999816894531","91.91999816894531","91.91999816894531","","","","","","","","","","","",""
"13641","","","","90.54000091552734","90.54000091552734","90.54000091552734","","","","","","","","","","","","","","","","","",""
"13662","","","","","","","","","","","","","80.05999755859375","80.05999755859375","80.05999755859375","","","","","","","","",""
"13695","78.16999816894531","78.16999816894531","78.16999816894531","","","","","","","","","","","","","","","","","","","","",""
"13697","","","","","","","74.80000305175781","74.80000305175781","74.80000305175781","","","","","","","","","","","","","","",""
"13755","","","","","","","","","","","","","","","","","","","94.06999969482422","94.06999969482422","94.06999969482422","","",""
"13812","","","","","","","","","","","","","","","","92.73999786376953","92.73999786376953","92.73999786376953","","","","","",""
"13819","","","","","","","","","","92.94000244140625","92.94000244140625","92.94000244140625","","","","","","","","","","","",""
"13820","","","","92.83999633789062","92.83999633789062","92.83999633789062","","","","","","","","","","","","","","","","","",""
"13841","","","","","","","","","","","","","76.79000091552734","76.79000091552734","76.79000091552734","","","","","","","","",""
"13874","77.76000213623047","77.76000213623047","77.76000213623047","","","","","","","","","","","","","","","","","","","","",""
"13876","","","","","","","72.80000305175781","72.80000305175781","72.80000305175781","","","","","","","","","","","","","","",""
"13929","","","","","","","","","","","","","","","","","","","93.19999694824219","93.19999694824219","93.19999694824219","","",""
"13991","","","","","","","","","","","","","","","","94.79000091552734","94.79000091552734","94.79000091552734","","","","","",""
"13998","","","","","","","","","","92.94000244140625","92.94000244140625","92.94000244140625","","","","","","","","","","","",""
"13999","","","","91.05000305175781","91.05000305175781","91.05000305175781","","","","","","","","","","","","","","","","","",""
"14017","","","","","","","","","","","","","","","","","","","93.1500015258789","93.1500015258789","93.1500015258789","","",""
"14020","","","","","","","","","","","","","78.62999725341797","78.62999725341797","78.62999725341797","","","","","","","","",""
"14053","74.54000091552734","74.54000091552734","74.54000091552734","","","","","","","","","","","","","","","","","","","","",""
"14055","","","","","","","81.5999984741211","81.5999984741211","81.5999984741211","","","","","","","","","","","","","","",""
"14113","","","","","","","","","","","","","83.79000091552734","83.79000091552734","83.79000091552734","","","","","","","","",""
"14134","","","","","","","","","","95.04000091552734","95.04000091552734","95.04000091552734","","","","","","","","","","","",""
"14170","","","","","","","","","","","","","","","","92.73999786376953","92.73999786376953","92.73999786376953","","","","","",""
"14178","","","","93.25","93.25","93.25","","","","","","","","","","","","","","","","","",""
"14191","","","","","","","","","","","","","","","","","","","93.30000305175781","93.30000305175781","93.30000305175781","","",""
"14232","75.1500015258789","75.1500015258789","75.1500015258789","","","","","","","","","","","","","","","","","","","","",""
"14234","","","","","","","73.36000061035156","73.36000061035156","73.36000061035156","","","","","","","","","","","","","","",""
"14292","","","","","","","","","","","","","73.36000061035156","73.36000061035156","73.36000061035156","","","","","","","","",""
"14313","","","","","","","","","","92.4800033569336","92.4800033569336","92.4800033569336","","","","","","","","","","","",""
"14349","","","","","","","","","","","","","","","","92.33000183105469","92.33000183105469","92.33000183105469","","","","","",""
"14357","","","","92.83999633789062","92.83999633789062","92.83999633789062","","","","","","","","","","","","","","","","","",""
"14365","","","","","","","","","","","","","","","","","","","93.87000274658203","93.87000274658203","93.87000274658203","","",""
"14411","74.08000183105469","74.08000183105469","74.08000183105469","","","","","","","","","","","","","","","","","","","","",""
"14413","","","","","","","75.41000366210938","75.41000366210938","75.41000366210938","","","","","","","","","","","","","","",""
"14442","","","","","","","","","","","","","","","","94.16999816894531","94.16999816894531","94.16999816894531","","","","","",""
"14450","","","","88.55000305175781","88.55000305175781","88.55000305175781","","","","","","","","","","","","","","","","","",""
"14471","","","","","","","","","","","","","80.83000183105469","80.83000183105469","80.83000183105469","","","","","","","","",""
"14535","","","","","","","","","","87.41999816894531","87.41999816894531","87.41999816894531","","","","","","","","","","","",""
"14539","","","","","","","","","","","","","","","","","","","95.70999908447266","95.70999908447266","95.70999908447266","","",""
"14590","75.97000122070312","75.97000122070312","75.97000122070312","","","","","","","","","","","","","","","","","","","","",""
"14592","","","","","","","78.22000122070312","78.22000122070312","78.22000122070312","","","","","","","","","","","","","","",""
"14621","","","","","","","","","","","","","","","","93.4000015258789","93.4000015258789","93.4000015258789","","","","","",""
"14629","","","","91.87000274658203","91.87000274658203","91.87000274658203","","","","","","","","","","","","","","","","","",""
"14650","","","","","","","","","","","","","75.1500015258789","75.1500015258789","75.1500015258789","","","","","","","","",""
"14713","","","","","","","","","","","","","","","","","","","93.97000122070312","93.97000122070312","93.97000122070312","","",""
"14714","","","","","","","","","","85.79000091552734","85.79000091552734","85.79000091552734","","","","","","","","","","","",""
"14769","82.36000061035156","82.36000061035156","82.36000061035156","","","","","","","","","","","","","","","","","","","","",""
"14771","","","","","","","77.97000122070312","77.97000122070312","77.97000122070312","","","","","","","","","","","","","","",""
"14800","","","","","","","","","","","","","","","","94.4800033569336","94.4800033569336","94.4800033569336","","","","","",""
"14808","","","","93.45999908447266","93.45999908447266","93.45999908447266","","","","","","","","","","","","","","","","","",""
"14829","","","","","","","","","","","","","78.06999969482422","78.06999969482422","78.06999969482422","","","","","","","","",""
"14887","","","","","","","","","","","","","","","","","","","90.18000030517578","90.18000030517578","90.18000030517578","","",""
"14893","","","","","","","","","","92.58999633789062","92.58999633789062","92.58999633789062","","","","","","","","","","","",""
"14948","78.58000183105469","78.58000183105469","78.58000183105469","","","","","","","","","","","","","","","","","","","","",""
"14950","","","","","","","78.4800033569336","78.4800033569336","78.4800033569336","","","","","","","","","","","","","","",""
"14979","","","","","","","","","","","","","","","","94.43000030517578","94.43000030517578","94.43000030517578","","","","","",""
"14987","","","","94.62999725341797","94.62999725341797","94.62999725341797","","","","","","","","","","","","","","","","","",""
"15008","","","","","","","","","","","","","75.51000213623047","75.51000213623047","75.51000213623047","","","","","","","","",""
"15029","","","","","","","","","","91.16000366210938","91.16000366210938","91.16000366210938","","","","","","","","","","","",""
"15053","","","","","","","81.12999725341797","81.12999725341797","81.12999725341797","","","","","","","","","","","","","","",""
"15061","","","","","","","","","","","","","","","","","","","93.76000213623047","93.76000213623047","93.76000213623047","","",""
"15127","75.72000122070312","75.72000122070312","75.72000122070312","","","","","","","","","","","","","","","","","","","","",""
"15158","","","","","","","","","","","","","","","","94.7300033569336","94.7300033569336","94.7300033569336","","","","","",""
"15166","","","","93.55999755859375","93.55999755859375","93.55999755859375","","","","","","","","","","","","","","","","","",""
"15187","","","","","","","","","","","","","75.91999816894531","75.91999816894531","75.91999816894531","","","","","","","","",""
"15208","","","","","","","","","","93.80999755859375","93.80999755859375","93.80999755859375","","","","","","","","","","","",""
"15220","76.63999938964844","76.63999938964844","76.63999938964844","","","","","","","","","","","","","","","","","","","","",""
"15222","","","","","","","68.70999908447266","68.70999908447266","68.70999908447266","","","","","","","","","","","","","","",""
"15235","","","","","","","","","","","","","","","","","","","92.08000183105469","92.08000183105469","92.08000183105469","","",""
"15280","","","","","","","","","","","","","65.18000030517578","65.18000030517578","65.18000030517578","","","","","","","","",""
"15323","","","","","","","","","","","","","","","","","","","94.2699966430664","94.2699966430664","94.2699966430664","","",""
"15337","","","","","","","","","","","","","","","","94.62999725341797","94.62999725341797","94.62999725341797","","","","","",""
"15345","","","","93.0999984741211","93.0999984741211","93.0999984741211","","","","","","","","","","","","","","","","","",""
"15387","","","","","","","","","","93.51000213623047","93.51000213623047","93.51000213623047","","","","","","","","","","","",""
"15399","73.16000366210938","73.16000366210938","73.16000366210938","","","","","","","","","","","","","","","","","","","","",""
"15401","","","","","","","70.13999938964844","70.13999938964844","70.13999938964844","","","","","","","","","","","","","","",""
"15459","","","","","","","","","","","","","75.05000305175781","75.05000305175781","75.05000305175781","","","","","","","","",""
"15497","","","","","","","","","","","","","","","","","","","92.63999938964844","92.63999938964844","92.63999938964844","","",""
"15516","","","","","","","","","","","","","","","","93.3499984741211","93.3499984741211","93.3499984741211","","","","","",""
"15524","","","","93.97000122070312","93.97000122070312","93.97000122070312","","","","","","","","","","","","","","","","","",""
"15566","","","","","","","","","","93.3499984741211","93.3499984741211","93.3499984741211","","","","","","","","","","","",""
"15578","76.27999877929688","76.27999877929688","76.27999877929688","","","","","","","","","","","","","","","","","","","","",""
"15580","","","","","","","73.87999725341797","73.87999725341797","73.87999725341797","","","","","","","","","","","","","","",""
"15612","","","","","","","","","","","","","76.0199966430664","76.0199966430664","76.0199966430664","","","","","","","","",""
"15671","","","","","","","","","","","","","","","","","","","94.37999725341797","94.37999725341797","94.37999725341797","","",""
"15695","","","","","","","","","","","","","","","","93.91999816894531","93.91999816894531","93.91999816894531","","","","","",""
"15703","","","","93.45999908447266","93.45999908447266","93.45999908447266","","","","","","","","","","","","","","","","","",""
"15731","","","","","","","","","","","","","76.06999969482422","76.06999969482422","76.06999969482422","","","","","","","","",""
"15745","","","","","","","","","","92.43000030517578","92.43000030517578","92.43000030517578","","","","","","","","","","","",""
"15757","73.11000061035156","73.11000061035156","73.11000061035156","","","","","","","","","","","","","","","","","","","","",""
"15759","","","","","","","74.02999877929688","74.02999877929688","74.02999877929688","","","","","","","","","","","","","","",""
"15788","","","","","","","","","","","","","","","","93.05000305175781","93.05000305175781","93.05000305175781","","","","","",""
"15796","","","","94.0199966430664","94.0199966430664","94.0199966430664","","","","","","","","","","","","","","","","","",""
"15845","","","","","","","","","","","","","","","","","","","93.19999694824219","93.19999694824219","93.19999694824219","","",""
"15881","","","","","","","","","","92.27999877929688","92.27999877929688","92.27999877929688","","","","","","","","","","","",""
"15910","","","","","","","","","","","","","71.62999725341797","71.62999725341797","71.62999725341797","","","","","","","","",""
"15936","73.81999969482422","73.81999969482422","73.81999969482422","","","","","","","","","","","","","","","","","","","","",""
"15938","","","","","","","73.7699966430664","73.7699966430664","73.7699966430664","","","","","","","","","","","","","","",""
"15967","","","","","","","","","","","","","","","","94.16999816894531","94.16999816894531","94.16999816894531","","","","","",""
"15975","","","","94.12000274658203","94.12000274658203","94.12000274658203","","","","","","","","","","","","","","","","","",""
"16019","","","","","","","","","","","","","","","","","","","93.87000274658203","93.87000274658203","93.87000274658203","","",""
"16060","","","","","","","","","","92.08000183105469","92.08000183105469","92.08000183105469","","","","","","","","","","","",""
"16089","","","","","","","","","","","","","70.04000091552734","70.04000091552734","70.04000091552734","","","","","","","","",""
"16115","79.04000091552734","79.04000091552734","79.04000091552734","","","","","","","","","","","","","","","","","","","","",""
"16117","","","","","","","71.37000274658203","71.37000274658203","71.37000274658203","","","","","","","","","","","","","","",""
"16146","","","","","","","","","","","","","","","","91.26000213623047","91.26000213623047","91.26000213623047","","","","","",""
"16154","","","","94.79000091552734","94.79000091552734","94.79000091552734","","","","","","","","","","","","","","","","","",""
"16193","","","","","","","","","","","","","","","","","","","95.30000305175781","95.30000305175781","95.30000305175781","","",""
"16239","","","","","","","","","","93.66000366210938","93.66000366210938","93.66000366210938","","","","","","","","","","","",""
"16268","","","","","","","","","","","","","70.3499984741211","70.3499984741211","70.3499984741211","","","","","","","","",""
"16294","75.1500015258789","75.1500015258789","75.1500015258789","","","","","","","","","","","","","","","","","","","","",""
"16296","","","","","","","73.93000030517578","73.93000030517578","73.93000030517578","","","","","","","","","","","","","","",""
"16325","","","","","","","","","","","","","","","","93.80999755859375","93.80999755859375","93.80999755859375","","","","","",""
"16333","","","","93.1500015258789","93.1500015258789","93.1500015258789","","","","","","","","","","","","","","","","","",""
"16367","","","","","","","","","","","","","","","","","","","94.79000091552734","94.79000091552734","94.79000091552734","","",""
"16418","","","","","","","","","","90.18000030517578","90.18000030517578","90.18000030517578","","","","","","","","","","","",""
"16447","","","","","","","","","","","","","68.97000122070312","68.97000122070312","68.97000122070312","","","","","","","","",""
"16473","76.12000274658203","76.12000274658203","76.12000274658203","","","","","","","","","","","","","","","","","","","","",""
"16475","","","","","","","77.0999984741211","77.0999984741211","77.0999984741211","","","","","","","","","","","","","","",""
"16504","","","","","","","","","","","","","","","","94.0199966430664","94.0199966430664","94.0199966430664","","","","","",""
"16512","","","","93.1500015258789","93.1500015258789","93.1500015258789","","","","","","","","","","","","","","","","","",""
"16541","","","","","","","","","","","","","","","","","","","93.66000366210938","93.66000366210938","93.66000366210938","","",""
"16566","75.81999969482422","75.81999969482422","75.81999969482422","","","","","","","","","","","","","","","","","","","","",""
"16568","","","","","","","79.6500015258789","79.6500015258789","79.6500015258789","","","","","","","","","","","","","","",""
"16597","","","","","","","","","","93.70999908447266","93.70999908447266","93.70999908447266","","","","","","","","","","","",""
"16626","","","","","","","","","","","","","68.4000015258789","68.4000015258789","68.4000015258789","","","","","","","","",""
"16683","","","","","","","","","","","","","","","","94.22000122070312","94.22000122070312","94.22000122070312","","","","","",""
"16691","","","","93.4000015258789","93.4000015258789","93.4000015258789","","","","","","","","","","","","","","","","","",""
"16715","","","","","","","","","","","","","","","","","","","94.88999938964844","94.88999938964844","94.88999938964844","","",""
"16745","74.12999725341797","74.12999725341797","74.12999725341797","","","","","","","","","","","","","","","","","","","","",""
"16747","","","","","","","76.33000183105469","76.33000183105469","76.33000183105469","","","","","","","","","","","","","","",""
"16776","","","","","","","","","","93.1500015258789","93.1500015258789","93.1500015258789","","","","","","","","","","","",""
"16803","","","","","","","","","","","","","","","","","","","94.16999816894531","94.16999816894531","94.16999816894531","","",""
"16805","","","","","","","","","","","","","74.12999725341797","74.12999725341797","74.12999725341797","","","","","","","","",""
"16862","","","","","","","","","","","","","","","","93.70999908447266","93.70999908447266","93.70999908447266","","","","","",""
"16870","","","","94.62999725341797","94.62999725341797","94.62999725341797","","","","","","","","","","","","","","","","","",""
"16912","","","","","","","","","","91.41000366210938","91.41000366210938","91.41000366210938","","","","","","","","","","","",""
"16924","75","75","75","","","","","","","","","","","","","","","","","","","","",""
"16926","","","","","","","78.12000274658203","78.12000274658203","78.12000274658203","","","","","","","","","","","","","","",""
"16977","","","","","","","","","","","","","","","","","","","92.94000244140625","92.94000244140625","92.94000244140625","","",""
"16984","","","","","","","","","","","","","74.80000305175781","74.80000305175781","74.80000305175781","","","","","","","","",""
"17041","","","","","","","","","","","","","","","","92.58999633789062","92.58999633789062","92.58999633789062","","","","","",""
"17049","","","","94.06999969482422","94.06999969482422","94.06999969482422","","","","","","","","","","","","","","","","","",""
"17077","","","","","","","","","","","","","73.41999816894531","73.41999816894531","73.41999816894531","","","","","","","","",""
"17091","","","","","","","","","","92.37999725341797","92.37999725341797","92.37999725341797","","","","","","","","","","","",""
"17103","77.4000015258789","77.4000015258789","77.4000015258789","","","","","","","","","","","","","","","","","","","","",""
"17105","","","","","","","76.79000091552734","76.79000091552734","76.79000091552734","","","","","","","","","","","","","","",""
"17151","","","","","","","","","","","","","","","","","","","94.12000274658203","94.12000274658203","94.12000274658203","","",""
"17220","","","","","","","","","","","","","","","","92.63999938964844","92.63999938964844","92.63999938964844","","","","","",""
"17228","","","","93.19999694824219","93.19999694824219","93.19999694824219","","","","","","","","","","","","","","","","","",""
"17256","","","","","","","","","","","","","78.58000183105469","78.58000183105469","78.58000183105469","","","","","","","","",""
"17282","77.25","77.25","77.25","","","","","","","","","","","","","","","","","","","","",""
"17284","","","","","","","73.47000122070312","73.47000122070312","73.47000122070312","","","","","","","","","","","","","","",""
"17313","","","","","","","","","","","","","","","","95.44999694824219","95.44999694824219","95.44999694824219","","","","","",""
"17321","","","","92.54000091552734","92.54000091552734","92.54000091552734","","","","","","","","","","","","","","","","","",""
"17325","","","","","","","","","","","","","","","","","","","94.58000183105469","94.58000183105469","94.58000183105469","","",""
"17435","","","","","","","","","","","","","80.56999969482422","80.56999969482422","80.56999969482422","","","","","","","","",""
"17461","75.72000122070312","75.72000122070312","75.72000122070312","","","","","","","","","","","","","","","","","","","","",""
"17463","","","","","","","76.33000183105469","76.33000183105469","76.33000183105469","","","","","","","","","","","","","","",""
"17492","","","","","","","","","","","","","","","","94.33000183105469","94.33000183105469","94.33000183105469","","","","","",""
"17499","","","","","","","","","","","","","","","","","","","94.83999633789062","94.83999633789062","94.83999633789062","","",""
"17500","","","","93.30000305175781","93.30000305175781","93.30000305175781","","","","","","","","","","","","","","","","","",""
"17614","","","","","","","","","","","","","81.48999786376953","81.48999786376953","81.48999786376953","","","","","","","","",""
"17640","77.25","77.25","77.25","","","","","","","","","","","","","","","","","","","","",""
"17642","","","","","","","75.51000213623047","75.51000213623047","75.51000213623047","","","","","","","","","","","","","","",""
"17671","","","","","","","","","","","","","","","","93.19999694824219","93.19999694824219","93.19999694824219","","","","","",""
"17673","","","","","","","","","","","","","","","","","","","95.44999694824219","95.44999694824219","95.44999694824219","","",""
"17722","","","","92.43000030517578","92.43000030517578","92.43000030517578","","","","","","","","","","","","","","","","","",""
"17793","","","","","","","","","","","","","73.30999755859375","73.30999755859375","73.30999755859375","","","","","","","","",""
"17819","74.63999938964844","74.63999938964844","74.63999938964844","","","","","","","","","","","","","","","","","","","","",""
"17821","","","","","","","72.29000091552734","72.29000091552734","72.29000091552734","","","","","","","","","","","","","","",""
"17847","","","","","","","","","","","","","","","","","","","91.72000122070312","91.72000122070312","91.72000122070312","","",""
"17850","","","","","","","","","","","","","","","","91.91999816894531","91.91999816894531","91.91999816894531","","","","","",""
"17858","","","","93.70999908447266","93.70999908447266","93.70999908447266","","","","","","","","","","","","","","","","","",""
"17924","","","","","","","72.55000305175781","72.55000305175781","72.55000305175781","","","","","","","","","","","","","","",""
"17987","","","","","","","","","","","","","71.01000213623047","71.01000213623047","71.01000213623047","","","","","","","","",""
"17998","73.20999908447266","73.20999908447266","73.20999908447266","","","","","","","","","","","","","","","","","","","","",""
"18021","","","","","","","","","","","","","","","","","","","93.4000015258789","93.4000015258789","93.4000015258789","","",""
"18029","","","","","","","","","","","","","","","","92.58999633789062","92.58999633789062","92.58999633789062","","","","","",""
"18037","","","","94.22000122070312","94.22000122070312","94.22000122070312","","","","","","","","","","","","","","","","","",""
"18091","75.19999694824219","75.19999694824219","75.19999694824219","","","","","","","","","","","","","","","","","","","","",""
"18093","","","","","","","71.01000213623047","71.01000213623047","71.01000213623047","","","","","","","","","","","","","","",""
"18109","","","","","","","","","","","","","","","","","","","92.27999877929688","92.27999877929688","92.27999877929688","","",""
"18166","","","","","","","","","","","","","76.33000183105469","76.33000183105469","76.33000183105469","","","","","","","","",""
"18208","","","","","","","","","","","","","","","","91","91","91","","","","","",""
"18216","","","","93.91999816894531","93.91999816894531","93.91999816894531","","","","","","","","","","","","","","","","","",""
"18270","77.25","77.25","77.25","","","","","","","","","","","","","","","","","","","","",""
"18272","","","","","","","75.26000213623047","75.26000213623047","75.26000213623047","","","","","","","","","","","","","","",""
"18283","","","","","","","","","","","","","","","","","","","91.45999908447266","91.45999908447266","91.45999908447266","","",""
"18345","","","","","","","","","","","","","72.48999786376953","72.48999786376953","72.48999786376953","","","","","","","","",""
"18387","","","","","","","","","","","","","","","","93.30000305175781","93.30000305175781","93.30000305175781","","","","","",""
"18395","","","","94.83999633789062","94.83999633789062","94.83999633789062","","","","","","","","","","","","","","","","","",""
"18449","80.62000274658203","80.62000274658203","80.62000274658203","","","","","","","","","","","","","","","","","","","","",""
"18451","","","","","","","74.54000091552734","74.54000091552734","74.54000091552734","","","","","","","","","","","","","","",""
"18457","","","","","","","","","","","","","","","","","","","93.05000305175781","93.05000305175781","93.05000305175781","","",""
"18481","","","","","","","","","","","","","72.08999633789062","72.08999633789062","72.08999633789062","","","","","","","","",""
"18566","","","","","","","","","","","","","","","","93.45999908447266","93.45999908447266","93.45999908447266","","","","","",""
"18574","","","","93.1500015258789","93.1500015258789","93.1500015258789","","","","","","","","","","","","","","","","","",""
"18628","78.06999969482422","78.06999969482422","78.06999969482422","","","","","","","","","","","","","","","","","","","","",""
"18630","","","","","","","80.01000213623047","80.01000213623047","80.01000213623047","","","","","","","","","","","","","","",""
"18631","","","","","","","","","","","","","","","","","","","93.97000122070312","93.97000122070312","93.97000122070312","","",""
