"Step","Group: text10-vision10 - evaluation/blimp/npi_licensing","Group: text10-vision10 - evaluation/blimp/npi_licensing__MIN","Group: text10-vision10 - evaluation/blimp/npi_licensing__MAX","Group: text10-vision100 - evaluation/blimp/npi_licensing","Group: text10-vision100 - evaluation/blimp/npi_licensing__MIN","Group: text10-vision100 - evaluation/blimp/npi_licensing__MAX","Group: text1-vision100 - evaluation/blimp/npi_licensing","Group: text1-vision100 - evaluation/blimp/npi_licensing__MIN","Group: text1-vision100 - evaluation/blimp/npi_licensing__MAX","Group: text1-vision10 - evaluation/blimp/npi_licensing","Group: text1-vision10 - evaluation/blimp/npi_licensing__MIN","Group: text1-vision10 - evaluation/blimp/npi_licensing__MAX","Group: text1-vision1 - evaluation/blimp/npi_licensing","Group: text1-vision1 - evaluation/blimp/npi_licensing__MIN","Group: text1-vision1 - evaluation/blimp/npi_licensing__MAX","Group: text10-vision1 - evaluation/blimp/npi_licensing","Group: text10-vision1 - evaluation/blimp/npi_licensing__MIN","Group: text10-vision1 - evaluation/blimp/npi_licensing__MAX","Group: text10-vision0 - evaluation/blimp/npi_licensing","Group: text10-vision0 - evaluation/blimp/npi_licensing__MIN","Group: text10-vision0 - evaluation/blimp/npi_licensing__MAX","Group: text1-vision0 - evaluation/blimp/npi_licensing","Group: text1-vision0 - evaluation/blimp/npi_licensing__MIN","Group: text1-vision0 - evaluation/blimp/npi_licensing__MAX"
"11143","","","","","","","","","","","","","","","","","","","52.290000915527344","52.290000915527344","52.290000915527344","","",""
"11149","","","","","","","","","","","","","46.459999084472656","46.459999084472656","46.459999084472656","","","","","","","","",""
"11182","","","","","","","","","","53.369998931884766","53.369998931884766","53.369998931884766","","","","","","","","","","","",""
"11184","","","","","","","56.91999816894531","56.91999816894531","56.91999816894531","","","","","","","","","","","","","","",""
"11231","","","","","","","","","","","","","","","","","","","55.59000015258789","55.59000015258789","55.59000015258789","","",""
"11242","","","","","","","","","","","","","49.5099983215332","49.5099983215332","49.5099983215332","","","","","","","","",""
"11299","","","","","","","","","","","","","","","","52.290000915527344","52.290000915527344","52.290000915527344","","","","","",""
"11313","57.439998626708984","57.439998626708984","57.439998626708984","","","","","","","","","","","","","","","","","","","","",""
"11314","","","","51.470001220703125","51.470001220703125","51.470001220703125","","","","","","","","","","","","","","","","","",""
"11361","","","","","","","","","","50.72999954223633","50.72999954223633","50.72999954223633","","","","","","","","","","","",""
"11363","","","","","","","55.380001068115234","55.380001068115234","55.380001068115234","","","","","","","","","","","","","","",""
"11405","","","","","","","","","","","","","","","","","","","53.400001525878906","53.400001525878906","53.400001525878906","","",""
"11407","","","","55.09000015258789","55.09000015258789","55.09000015258789","","","","","","","","","","","","","","","","","",""
"11421","","","","","","","","","","","","","47.099998474121094","47.099998474121094","47.099998474121094","","","","","","","","",""
"11478","","","","","","","","","","","","","","","","47.810001373291016","47.810001373291016","47.810001373291016","","","","","",""
"11492","57.16999816894531","57.16999816894531","57.16999816894531","","","","","","","","","","","","","","","","","","","","",""
"11540","","","","","","","","","","50.119998931884766","50.119998931884766","50.119998931884766","","","","","","","","","","","",""
"11542","","","","","","","54.45000076293945","54.45000076293945","54.45000076293945","","","","","","","","","","","","","","",""
"11571","","","","","","","","","","","","","","","","47.650001525878906","47.650001525878906","47.650001525878906","","","","","",""
"11579","","","","","","","","","","","","","","","","","","","50.66999816894531","50.66999816894531","50.66999816894531","","",""
"11586","","","","52.91999816894531","52.91999816894531","52.91999816894531","","","","","","","","","","","","","","","","","",""
"11600","","","","","","","","","","","","","46.099998474121094","46.099998474121094","46.099998474121094","","","","","","","","",""
"11671","56.099998474121094","56.099998474121094","56.099998474121094","","","","","","","","","","","","","","","","","","","","",""
"11719","","","","","","","","","","54.15999984741211","54.15999984741211","54.15999984741211","","","","","","","","","","","",""
"11721","","","","","","","53.61000061035156","53.61000061035156","53.61000061035156","","","","","","","","","","","","","","",""
"11750","","","","","","","","","","","","","","","","50.439998626708984","50.439998626708984","50.439998626708984","","","","","",""
"11753","","","","","","","","","","","","","","","","","","","52.20000076293945","52.20000076293945","52.20000076293945","","",""
"11765","","","","55.380001068115234","55.380001068115234","55.380001068115234","","","","","","","","","","","","","","","","","",""
"11779","","","","","","","","","","","","","46.95000076293945","46.95000076293945","46.95000076293945","","","","","","","","",""
"11850","55.720001220703125","55.720001220703125","55.720001220703125","","","","","","","","","","","","","","","","","","","","",""
"11898","","","","","","","","","","56","56","56","","","","","","","","","","","",""
"11900","","","","","","","55.720001220703125","55.720001220703125","55.720001220703125","","","","","","","","","","","","","","",""
"11927","","","","","","","","","","","","","","","","","","","53.02000045776367","53.02000045776367","53.02000045776367","","",""
"11929","","","","","","","","","","","","","","","","48.65999984741211","48.65999984741211","48.65999984741211","","","","","",""
"11944","","","","53.93000030517578","53.93000030517578","53.93000030517578","","","","","","","","","","","","","","","","","",""
"11958","","","","","","","","","","","","","46.400001525878906","46.400001525878906","46.400001525878906","","","","","","","","",""
"12077","","","","","","","","","","55.099998474121094","55.099998474121094","55.099998474121094","","","","","","","","","","","",""
"12079","","","","","","","54.36000061035156","54.36000061035156","54.36000061035156","","","","","","","","","","","","","","",""
"12101","","","","","","","","","","","","","","","","","","","55.86000061035156","55.86000061035156","55.86000061035156","","",""
"12108","","","","","","","","","","","","","","","","49.650001525878906","49.650001525878906","49.650001525878906","","","","","",""
"12115","55.34000015258789","55.34000015258789","55.34000015258789","","","","","","","","","","","","","","","","","","","","",""
"12123","","","","52.900001525878906","52.900001525878906","52.900001525878906","","","","","","","","","","","","","","","","","",""
"12137","","","","","","","","","","","","","47.79999923706055","47.79999923706055","47.79999923706055","","","","","","","","",""
"12182","","","","","","","55.849998474121094","55.849998474121094","55.849998474121094","","","","","","","","","","","","","","",""
"12251","55.560001373291016","55.560001373291016","55.560001373291016","","","","","","","","","","","","","","","","","","","","",""
"12256","","","","","","","","","","55.650001525878906","55.650001525878906","55.650001525878906","","","","","","","","","","","",""
"12275","","","","","","","","","","","","","","","","","","","51.619998931884766","51.619998931884766","51.619998931884766","","",""
"12287","","","","","","","","","","","","","","","","53.04999923706055","53.04999923706055","53.04999923706055","","","","","",""
"12302","","","","54.709999084472656","54.709999084472656","54.709999084472656","","","","","","","","","","","","","","","","","",""
"12316","","","","","","","","","","","","","49.41999816894531","49.41999816894531","49.41999816894531","","","","","","","","",""
"12349","","","","","","","","","","54.91999816894531","54.91999816894531","54.91999816894531","","","","","","","","","","","",""
"12351","","","","","","","52.84000015258789","52.84000015258789","52.84000015258789","","","","","","","","","","","","","","",""
"12430","56.27000045776367","56.27000045776367","56.27000045776367","","","","","","","","","","","","","","","","","","","","",""
"12449","","","","","","","","","","","","","","","","","","","52.880001068115234","52.880001068115234","52.880001068115234","","",""
"12466","","","","","","","","","","","","","","","","50.40999984741211","50.40999984741211","50.40999984741211","","","","","",""
"12481","","","","52.13999938964844","52.13999938964844","52.13999938964844","","","","","","","","","","","","","","","","","",""
"12495","","","","","","","","","","","","","45.95000076293945","45.95000076293945","45.95000076293945","","","","","","","","",""
"12528","","","","","","","","","","52.349998474121094","52.349998474121094","52.349998474121094","","","","","","","","","","","",""
"12530","","","","","","","56.66999816894531","56.66999816894531","56.66999816894531","","","","","","","","","","","","","","",""
"12537","","","","","","","","","","","","","","","","","","","52.16999816894531","52.16999816894531","52.16999816894531","","",""
"12609","59.2599983215332","59.2599983215332","59.2599983215332","","","","","","","","","","","","","","","","","","","","",""
"12645","","","","","","","","","","","","","","","","51.779998779296875","51.779998779296875","51.779998779296875","","","","","",""
"12648","","","","","","","","","","","","","43.70000076293945","43.70000076293945","43.70000076293945","","","","","","","","",""
"12660","","","","53.75","53.75","53.75","","","","","","","","","","","","","","","","","",""
"12707","","","","","","","","","","54.869998931884766","54.869998931884766","54.869998931884766","","","","","","","","","","","",""
"12709","","","","","","","57.29999923706055","57.29999923706055","57.29999923706055","","","","","","","","","","","","","","",""
"12711","","","","","","","","","","","","","","","","","","","49.86000061035156","49.86000061035156","49.86000061035156","","",""
"12753","","","","55","55","55","","","","","","","","","","","","","","","","","",""
"12767","","","","","","","","","","","","","49.470001220703125","49.470001220703125","49.470001220703125","","","","","","","","",""
"12788","57.029998779296875","57.029998779296875","57.029998779296875","","","","","","","","","","","","","","","","","","","","",""
"12824","","","","","","","","","","","","","","","","50.90999984741211","50.90999984741211","50.90999984741211","","","","","",""
"12885","","","","","","","","","","","","","","","","","","","52.310001373291016","52.310001373291016","52.310001373291016","","",""
"12886","","","","","","","","","","52.459999084472656","52.459999084472656","52.459999084472656","","","","","","","","","","","",""
"12888","","","","","","","55.91999816894531","55.91999816894531","55.91999816894531","","","","","","","","","","","","","","",""
"12917","","","","","","","","","","","","","","","","51.34000015258789","51.34000015258789","51.34000015258789","","","","","",""
"12932","","","","53.86000061035156","53.86000061035156","53.86000061035156","","","","","","","","","","","","","","","","","",""
"12946","","","","","","","","","","","","","45.7599983215332","45.7599983215332","45.7599983215332","","","","","","","","",""
"12967","54.220001220703125","54.220001220703125","54.220001220703125","","","","","","","","","","","","","","","","","","","","",""
"13059","","","","","","","","","","","","","","","","","","","51.09000015258789","51.09000015258789","51.09000015258789","","",""
"13065","","","","","","","","","","56.59000015258789","56.59000015258789","56.59000015258789","","","","","","","","","","","",""
"13067","","","","","","","53.75","53.75","53.75","","","","","","","","","","","","","","",""
"13096","","","","","","","","","","","","","","","","51.779998779296875","51.779998779296875","51.779998779296875","","","","","",""
"13125","","","","","","","","","","","","","47.4900016784668","47.4900016784668","47.4900016784668","","","","","","","","",""
"13146","54.18000030517578","54.18000030517578","54.18000030517578","","","","","","","","","","","","","","","","","","","","",""
"13233","","","","","","","","","","","","","","","","","","","52.900001525878906","52.900001525878906","52.900001525878906","","",""
"13244","","","","","","","","","","55.970001220703125","55.970001220703125","55.970001220703125","","","","","","","","","","","",""
"13246","","","","","","","57.79999923706055","57.79999923706055","57.79999923706055","","","","","","","","","","","","","","",""
"13275","","","","","","","","","","","","","","","","52.58000183105469","52.58000183105469","52.58000183105469","","","","","",""
"13282","59.290000915527344","59.290000915527344","59.290000915527344","","","","","","","","","","","","","","","","","","","","",""
"13283","","","","52.70000076293945","52.70000076293945","52.70000076293945","","","","","","","","","","","","","","","","","",""
"13304","","","","","","","","","","","","","49.470001220703125","49.470001220703125","49.470001220703125","","","","","","","","",""
"13407","","","","","","","","","","","","","","","","","","","54.779998779296875","54.779998779296875","54.779998779296875","","",""
"13423","","","","","","","","","","55.5","55.5","55.5","","","","","","","","","","","",""
"13425","","","","","","","56.560001373291016","56.560001373291016","56.560001373291016","","","","","","","","","","","","","","",""
"13454","","","","","","","","","","","","","","","","52.66999816894531","52.66999816894531","52.66999816894531","","","","","",""
"13461","60.189998626708984","60.189998626708984","60.189998626708984","","","","","","","","","","","","","","","","","","","","",""
"13462","","","","53.54999923706055","53.54999923706055","53.54999923706055","","","","","","","","","","","","","","","","","",""
"13483","","","","","","","","","","","","","46.88999938964844","46.88999938964844","46.88999938964844","","","","","","","","",""
"13581","","","","","","","","","","","","","","","","","","","54.11000061035156","54.11000061035156","54.11000061035156","","",""
"13602","","","","","","","","","","57.38999938964844","57.38999938964844","57.38999938964844","","","","","","","","","","","",""
"13604","","","","","","","59.540000915527344","59.540000915527344","59.540000915527344","","","","","","","","","","","","","","",""
"13633","","","","","","","","","","","","","","","","51.59000015258789","51.59000015258789","51.59000015258789","","","","","",""
"13640","58.290000915527344","58.290000915527344","58.290000915527344","","","","","","","","","","","","","","","","","","","","",""
"13641","","","","50.20000076293945","50.20000076293945","50.20000076293945","","","","","","","","","","","","","","","","","",""
"13662","","","","","","","","","","","","","46.91999816894531","46.91999816894531","46.91999816894531","","","","","","","","",""
"13695","","","","","","","","","","55.599998474121094","55.599998474121094","55.599998474121094","","","","","","","","","","","",""
"13697","","","","","","","56.5","56.5","56.5","","","","","","","","","","","","","","",""
"13755","","","","","","","","","","","","","","","","","","","53.38999938964844","53.38999938964844","53.38999938964844","","",""
"13812","","","","","","","","","","","","","","","","50.90999984741211","50.90999984741211","50.90999984741211","","","","","",""
"13819","55.939998626708984","55.939998626708984","55.939998626708984","","","","","","","","","","","","","","","","","","","","",""
"13820","","","","55.47999954223633","55.47999954223633","55.47999954223633","","","","","","","","","","","","","","","","","",""
"13841","","","","","","","","","","","","","45.54999923706055","45.54999923706055","45.54999923706055","","","","","","","","",""
"13874","","","","","","","","","","56.209999084472656","56.209999084472656","56.209999084472656","","","","","","","","","","","",""
"13876","","","","","","","56.290000915527344","56.290000915527344","56.290000915527344","","","","","","","","","","","","","","",""
"13929","","","","","","","","","","","","","","","","","","","51.209999084472656","51.209999084472656","51.209999084472656","","",""
"13991","","","","","","","","","","","","","","","","52.439998626708984","52.439998626708984","52.439998626708984","","","","","",""
"13998","56.060001373291016","56.060001373291016","56.060001373291016","","","","","","","","","","","","","","","","","","","","",""
"13999","","","","55.189998626708984","55.189998626708984","55.189998626708984","","","","","","","","","","","","","","","","","",""
"14017","","","","","","","","","","","","","","","","","","","53.61000061035156","53.61000061035156","53.61000061035156","","",""
"14020","","","","","","","","","","","","","48.150001525878906","48.150001525878906","48.150001525878906","","","","","","","","",""
"14053","","","","","","","","","","54.560001373291016","54.560001373291016","54.560001373291016","","","","","","","","","","","",""
"14055","","","","","","","54.93000030517578","54.93000030517578","54.93000030517578","","","","","","","","","","","","","","",""
"14113","","","","","","","","","","","","","45.349998474121094","45.349998474121094","45.349998474121094","","","","","","","","",""
"14134","55.29999923706055","55.29999923706055","55.29999923706055","","","","","","","","","","","","","","","","","","","","",""
"14170","","","","","","","","","","","","","","","","52.95000076293945","52.95000076293945","52.95000076293945","","","","","",""
"14178","","","","54.619998931884766","54.619998931884766","54.619998931884766","","","","","","","","","","","","","","","","","",""
"14191","","","","","","","","","","","","","","","","","","","53.9900016784668","53.9900016784668","53.9900016784668","","",""
"14232","","","","","","","","","","53.36000061035156","53.36000061035156","53.36000061035156","","","","","","","","","","","",""
"14234","","","","","","","55.439998626708984","55.439998626708984","55.439998626708984","","","","","","","","","","","","","","",""
"14292","","","","","","","","","","","","","48.33000183105469","48.33000183105469","48.33000183105469","","","","","","","","",""
"14313","57.36000061035156","57.36000061035156","57.36000061035156","","","","","","","","","","","","","","","","","","","","",""
"14349","","","","","","","","","","","","","","","","51.5","51.5","51.5","","","","","",""
"14357","","","","48.439998626708984","48.439998626708984","48.439998626708984","","","","","","","","","","","","","","","","","",""
"14365","","","","","","","","","","","","","","","","","","","54.209999084472656","54.209999084472656","54.209999084472656","","",""
"14411","","","","","","","","","","54.56999969482422","54.56999969482422","54.56999969482422","","","","","","","","","","","",""
"14413","","","","","","","56.099998474121094","56.099998474121094","56.099998474121094","","","","","","","","","","","","","","",""
"14442","","","","","","","","","","","","","","","","50.27000045776367","50.27000045776367","50.27000045776367","","","","","",""
"14450","","","","52.439998626708984","52.439998626708984","52.439998626708984","","","","","","","","","","","","","","","","","",""
"14471","","","","","","","","","","","","","43.29999923706055","43.29999923706055","43.29999923706055","","","","","","","","",""
"14535","52.470001220703125","52.470001220703125","52.470001220703125","","","","","","","","","","","","","","","","","","","","",""
"14539","","","","","","","","","","","","","","","","","","","55.560001373291016","55.560001373291016","55.560001373291016","","",""
"14590","","","","","","","","","","52.4900016784668","52.4900016784668","52.4900016784668","","","","","","","","","","","",""
"14592","","","","","","","56.599998474121094","56.599998474121094","56.599998474121094","","","","","","","","","","","","","","",""
"14621","","","","","","","","","","","","","","","","49.95000076293945","49.95000076293945","49.95000076293945","","","","","",""
"14629","","","","51.900001525878906","51.900001525878906","51.900001525878906","","","","","","","","","","","","","","","","","",""
"14650","","","","","","","","","","","","","46.369998931884766","46.369998931884766","46.369998931884766","","","","","","","","",""
"14713","","","","","","","","","","","","","","","","","","","55.36000061035156","55.36000061035156","55.36000061035156","","",""
"14714","55.560001373291016","55.560001373291016","55.560001373291016","","","","","","","","","","","","","","","","","","","","",""
"14769","","","","","","","","","","51.02000045776367","51.02000045776367","51.02000045776367","","","","","","","","","","","",""
"14771","","","","","","","53.4900016784668","53.4900016784668","53.4900016784668","","","","","","","","","","","","","","",""
"14800","","","","","","","","","","","","","","","","50.72999954223633","50.72999954223633","50.72999954223633","","","","","",""
"14808","","","","48.560001373291016","48.560001373291016","48.560001373291016","","","","","","","","","","","","","","","","","",""
"14829","","","","","","","","","","","","","46.43000030517578","46.43000030517578","46.43000030517578","","","","","","","","",""
"14887","","","","","","","","","","","","","","","","","","","55.95000076293945","55.95000076293945","55.95000076293945","","",""
"14893","56.2400016784668","56.2400016784668","56.2400016784668","","","","","","","","","","","","","","","","","","","","",""
"14948","","","","","","","","","","52.58000183105469","52.58000183105469","52.58000183105469","","","","","","","","","","","",""
"14950","","","","","","","57.439998626708984","57.439998626708984","57.439998626708984","","","","","","","","","","","","","","",""
"14979","","","","","","","","","","","","","","","","50.31999969482422","50.31999969482422","50.31999969482422","","","","","",""
"14987","","","","51.849998474121094","51.849998474121094","51.849998474121094","","","","","","","","","","","","","","","","","",""
"15008","","","","","","","","","","","","","45.63999938964844","45.63999938964844","45.63999938964844","","","","","","","","",""
"15029","55.77000045776367","55.77000045776367","55.77000045776367","","","","","","","","","","","","","","","","","","","","",""
"15053","","","","","","","54.400001525878906","54.400001525878906","54.400001525878906","","","","","","","","","","","","","","",""
"15061","","","","","","","","","","","","","","","","","","","52.310001373291016","52.310001373291016","52.310001373291016","","",""
"15127","","","","","","","","","","54.27000045776367","54.27000045776367","54.27000045776367","","","","","","","","","","","",""
"15158","","","","","","","","","","","","","","","","49.90999984741211","49.90999984741211","49.90999984741211","","","","","",""
"15166","","","","54.86000061035156","54.86000061035156","54.86000061035156","","","","","","","","","","","","","","","","","",""
"15187","","","","","","","","","","","","","46.36000061035156","46.36000061035156","46.36000061035156","","","","","","","","",""
"15208","57.7599983215332","57.7599983215332","57.7599983215332","","","","","","","","","","","","","","","","","","","","",""
"15220","","","","","","","","","","53.0099983215332","53.0099983215332","53.0099983215332","","","","","","","","","","","",""
"15222","","","","","","","57.880001068115234","57.880001068115234","57.880001068115234","","","","","","","","","","","","","","",""
"15235","","","","","","","","","","","","","","","","","","","54.36000061035156","54.36000061035156","54.36000061035156","","",""
"15280","","","","","","","","","","","","","45.810001373291016","45.810001373291016","45.810001373291016","","","","","","","","",""
"15323","","","","","","","","","","","","","","","","","","","52.459999084472656","52.459999084472656","52.459999084472656","","",""
"15337","","","","","","","","","","","","","","","","48.220001220703125","48.220001220703125","48.220001220703125","","","","","",""
"15345","","","","50.029998779296875","50.029998779296875","50.029998779296875","","","","","","","","","","","","","","","","","",""
"15387","56.09000015258789","56.09000015258789","56.09000015258789","","","","","","","","","","","","","","","","","","","","",""
"15399","","","","","","","","","","51.619998931884766","51.619998931884766","51.619998931884766","","","","","","","","","","","",""
"15401","","","","","","","55.91999816894531","55.91999816894531","55.91999816894531","","","","","","","","","","","","","","",""
"15459","","","","","","","","","","","","","47.06999969482422","47.06999969482422","47.06999969482422","","","","","","","","",""
"15497","","","","","","","","","","","","","","","","","","","55.06999969482422","55.06999969482422","55.06999969482422","","",""
"15516","","","","","","","","","","","","","","","","51","51","51","","","","","",""
"15524","","","","53.47999954223633","53.47999954223633","53.47999954223633","","","","","","","","","","","","","","","","","",""
"15566","55.040000915527344","55.040000915527344","55.040000915527344","","","","","","","","","","","","","","","","","","","","",""
"15578","","","","","","","","","","50.79999923706055","50.79999923706055","50.79999923706055","","","","","","","","","","","",""
"15580","","","","","","","54.970001220703125","54.970001220703125","54.970001220703125","","","","","","","","","","","","","","",""
"15612","","","","","","","","","","","","","44.380001068115234","44.380001068115234","44.380001068115234","","","","","","","","",""
"15671","","","","","","","","","","","","","","","","","","","55.040000915527344","55.040000915527344","55.040000915527344","","",""
"15695","","","","","","","","","","","","","","","","52.20000076293945","52.20000076293945","52.20000076293945","","","","","",""
"15703","","","","52.56999969482422","52.56999969482422","52.56999969482422","","","","","","","","","","","","","","","","","",""
"15731","","","","","","","","","","","","","46.16999816894531","46.16999816894531","46.16999816894531","","","","","","","","",""
"15745","52.880001068115234","52.880001068115234","52.880001068115234","","","","","","","","","","","","","","","","","","","","",""
"15757","","","","","","","","","","49.36000061035156","49.36000061035156","49.36000061035156","","","","","","","","","","","",""
"15759","","","","","","","56.790000915527344","56.790000915527344","56.790000915527344","","","","","","","","","","","","","","",""
"15788","","","","","","","","","","","","","","","","46.66999816894531","46.66999816894531","46.66999816894531","","","","","",""
"15796","","","","53.41999816894531","53.41999816894531","53.41999816894531","","","","","","","","","","","","","","","","","",""
"15845","","","","","","","","","","","","","","","","","","","54.369998931884766","54.369998931884766","54.369998931884766","","",""
"15881","60.20000076293945","60.20000076293945","60.20000076293945","","","","","","","","","","","","","","","","","","","","",""
"15910","","","","","","","","","","","","","45.66999816894531","45.66999816894531","45.66999816894531","","","","","","","","",""
"15936","","","","","","","","","","48.18000030517578","48.18000030517578","48.18000030517578","","","","","","","","","","","",""
"15938","","","","","","","55.41999816894531","55.41999816894531","55.41999816894531","","","","","","","","","","","","","","",""
"15967","","","","","","","","","","","","","","","","52.65999984741211","52.65999984741211","52.65999984741211","","","","","",""
"15975","","","","53.040000915527344","53.040000915527344","53.040000915527344","","","","","","","","","","","","","","","","","",""
"16019","","","","","","","","","","","","","","","","","","","54.47999954223633","54.47999954223633","54.47999954223633","","",""
"16060","59.15999984741211","59.15999984741211","59.15999984741211","","","","","","","","","","","","","","","","","","","","",""
"16089","","","","","","","","","","","","","49.38999938964844","49.38999938964844","49.38999938964844","","","","","","","","",""
"16115","","","","","","","","","","51.31999969482422","51.31999969482422","51.31999969482422","","","","","","","","","","","",""
"16117","","","","","","","55.689998626708984","55.689998626708984","55.689998626708984","","","","","","","","","","","","","","",""
"16146","","","","","","","","","","","","","","","","49.33000183105469","49.33000183105469","49.33000183105469","","","","","",""
"16154","","","","51.939998626708984","51.939998626708984","51.939998626708984","","","","","","","","","","","","","","","","","",""
"16193","","","","","","","","","","","","","","","","","","","52.63999938964844","52.63999938964844","52.63999938964844","","",""
"16239","53.720001220703125","53.720001220703125","53.720001220703125","","","","","","","","","","","","","","","","","","","","",""
"16268","","","","","","","","","","","","","44.619998931884766","44.619998931884766","44.619998931884766","","","","","","","","",""
"16294","","","","","","","","","","51.93000030517578","51.93000030517578","51.93000030517578","","","","","","","","","","","",""
"16296","","","","","","","55.470001220703125","55.470001220703125","55.470001220703125","","","","","","","","","","","","","","",""
"16325","","","","","","","","","","","","","","","","50.36000061035156","50.36000061035156","50.36000061035156","","","","","",""
"16333","","","","54.369998931884766","54.369998931884766","54.369998931884766","","","","","","","","","","","","","","","","","",""
"16367","","","","","","","","","","","","","","","","","","","54.95000076293945","54.95000076293945","54.95000076293945","","",""
"16418","56.45000076293945","56.45000076293945","56.45000076293945","","","","","","","","","","","","","","","","","","","","",""
"16447","","","","","","","","","","","","","42.72999954223633","42.72999954223633","42.72999954223633","","","","","","","","",""
"16473","","","","","","","","","","54.29999923706055","54.29999923706055","54.29999923706055","","","","","","","","","","","",""
"16475","","","","","","","56.599998474121094","56.599998474121094","56.599998474121094","","","","","","","","","","","","","","",""
"16504","","","","","","","","","","","","","","","","51.13999938964844","51.13999938964844","51.13999938964844","","","","","",""
"16512","","","","52.400001525878906","52.400001525878906","52.400001525878906","","","","","","","","","","","","","","","","","",""
"16541","","","","","","","","","","","","","","","","","","","52.130001068115234","52.130001068115234","52.130001068115234","","",""
"16566","","","","","","","","","","53.900001525878906","53.900001525878906","53.900001525878906","","","","","","","","","","","",""
"16568","","","","","","","61.29999923706055","61.29999923706055","61.29999923706055","","","","","","","","","","","","","","",""
"16597","57.70000076293945","57.70000076293945","57.70000076293945","","","","","","","","","","","","","","","","","","","","",""
"16626","","","","","","","","","","","","","49.61000061035156","49.61000061035156","49.61000061035156","","","","","","","","",""
"16683","","","","","","","","","","","","","","","","47.97999954223633","47.97999954223633","47.97999954223633","","","","","",""
"16691","","","","51.689998626708984","51.689998626708984","51.689998626708984","","","","","","","","","","","","","","","","","",""
"16715","","","","","","","","","","","","","","","","","","","55.75","55.75","55.75","","",""
"16745","","","","","","","","","","51.939998626708984","51.939998626708984","51.939998626708984","","","","","","","","","","","",""
"16747","","","","","","","57.150001525878906","57.150001525878906","57.150001525878906","","","","","","","","","","","","","","",""
"16776","55.560001373291016","55.560001373291016","55.560001373291016","","","","","","","","","","","","","","","","","","","","",""
"16803","","","","","","","","","","","","","","","","","","","53.630001068115234","53.630001068115234","53.630001068115234","","",""
"16805","","","","","","","","","","","","","47.970001220703125","47.970001220703125","47.970001220703125","","","","","","","","",""
"16862","","","","","","","","","","","","","","","","51.119998931884766","51.119998931884766","51.119998931884766","","","","","",""
"16870","","","","51.5","51.5","51.5","","","","","","","","","","","","","","","","","",""
"16912","54.93000030517578","54.93000030517578","54.93000030517578","","","","","","","","","","","","","","","","","","","","",""
"16924","","","","","","","","","","50.970001220703125","50.970001220703125","50.970001220703125","","","","","","","","","","","",""
"16926","","","","","","","56.97999954223633","56.97999954223633","56.97999954223633","","","","","","","","","","","","","","",""
"16977","","","","","","","","","","","","","","","","","","","55.380001068115234","55.380001068115234","55.380001068115234","","",""
"16984","","","","","","","","","","","","","49.66999816894531","49.66999816894531","49.66999816894531","","","","","","","","",""
"17041","","","","","","","","","","","","","","","","49.33000183105469","49.33000183105469","49.33000183105469","","","","","",""
"17049","","","","54.91999816894531","54.91999816894531","54.91999816894531","","","","","","","","","","","","","","","","","",""
"17077","","","","","","","","","","","","","49.45000076293945","49.45000076293945","49.45000076293945","","","","","","","","",""
"17091","53.54999923706055","53.54999923706055","53.54999923706055","","","","","","","","","","","","","","","","","","","","",""
"17103","","","","","","","","","","53.56999969482422","53.56999969482422","53.56999969482422","","","","","","","","","","","",""
"17105","","","","","","","58.90999984741211","58.90999984741211","58.90999984741211","","","","","","","","","","","","","","",""
"17151","","","","","","","","","","","","","","","","","","","54.95000076293945","54.95000076293945","54.95000076293945","","",""
"17220","","","","","","","","","","","","","","","","50.43000030517578","50.43000030517578","50.43000030517578","","","","","",""
"17228","","","","54.369998931884766","54.369998931884766","54.369998931884766","","","","","","","","","","","","","","","","","",""
"17256","","","","","","","","","","","","","46.900001525878906","46.900001525878906","46.900001525878906","","","","","","","","",""
"17282","","","","","","","","","","53.04999923706055","53.04999923706055","53.04999923706055","","","","","","","","","","","",""
"17284","","","","","","","58.439998626708984","58.439998626708984","58.439998626708984","","","","","","","","","","","","","","",""
"17313","","","","","","","","","","","","","","","","49.79999923706055","49.79999923706055","49.79999923706055","","","","","",""
"17321","","","","58.75","58.75","58.75","","","","","","","","","","","","","","","","","",""
"17325","","","","","","","","","","","","","","","","","","","53.47999954223633","53.47999954223633","53.47999954223633","","",""
"17435","","","","","","","","","","","","","47.599998474121094","47.599998474121094","47.599998474121094","","","","","","","","",""
"17461","","","","","","","","","","53.84000015258789","53.84000015258789","53.84000015258789","","","","","","","","","","","",""
"17463","","","","","","","55.59000015258789","55.59000015258789","55.59000015258789","","","","","","","","","","","","","","",""
"17492","","","","","","","","","","","","","","","","50.119998931884766","50.119998931884766","50.119998931884766","","","","","",""
"17499","","","","","","","","","","","","","","","","","","","55.060001373291016","55.060001373291016","55.060001373291016","","",""
"17500","","","","53.900001525878906","53.900001525878906","53.900001525878906","","","","","","","","","","","","","","","","","",""
"17614","","","","","","","","","","","","","43.9900016784668","43.9900016784668","43.9900016784668","","","","","","","","",""
"17640","","","","","","","","","","54.209999084472656","54.209999084472656","54.209999084472656","","","","","","","","","","","",""
"17642","","","","","","","58.779998779296875","58.779998779296875","58.779998779296875","","","","","","","","","","","","","","",""
"17671","","","","","","","","","","","","","","","","48.86000061035156","48.86000061035156","48.86000061035156","","","","","",""
