"Step","Group: text10-vision10 - evaluation/imagenet_zeroshot/top1","Group: text10-vision10 - evaluation/imagenet_zeroshot/top1__MIN","Group: text10-vision10 - evaluation/imagenet_zeroshot/top1__MAX","Group: text10-vision100 - evaluation/imagenet_zeroshot/top1","Group: text10-vision100 - evaluation/imagenet_zeroshot/top1__MIN","Group: text10-vision100 - evaluation/imagenet_zeroshot/top1__MAX","Group: text1-vision100 - evaluation/imagenet_zeroshot/top1","Group: text1-vision100 - evaluation/imagenet_zeroshot/top1__MIN","Group: text1-vision100 - evaluation/imagenet_zeroshot/top1__MAX","Group: text1-vision10 - evaluation/imagenet_zeroshot/top1","Group: text1-vision10 - evaluation/imagenet_zeroshot/top1__MIN","Group: text1-vision10 - evaluation/imagenet_zeroshot/top1__MAX","Group: text1-vision1 - evaluation/imagenet_zeroshot/top1","Group: text1-vision1 - evaluation/imagenet_zeroshot/top1__MIN","Group: text1-vision1 - evaluation/imagenet_zeroshot/top1__MAX","Group: text10-vision1 - evaluation/imagenet_zeroshot/top1","Group: text10-vision1 - evaluation/imagenet_zeroshot/top1__MIN","Group: text10-vision1 - evaluation/imagenet_zeroshot/top1__MAX"
"16325","","","","","","","","","","","","","","","","0.006761081982403994","0.006761081982403994","0.006761081982403994"
"16333","","","","0.023503759875893593","0.023503759875893593","0.023503759875893593","","","","","","","","","","","",""
"16418","0.02119356393814087","0.02119356393814087","0.02119356393814087","","","","","","","","","","","","","","",""
"16447","","","","","","","","","","","","","0.0063210115768015385","0.0063210115768015385","0.0063210115768015385","","",""
"16473","","","","","","","","","","0.009281485341489315","0.009281485341489315","0.009281485341489315","","","","","",""
"16475","","","","","","","0.008881420828402042","0.008881420828402042","0.008881420828402042","","","","","","","","",""
"16504","","","","","","","","","","","","","","","","0.006601056084036827","0.006601056084036827","0.006601056084036827"
"16512","","","","0.022283565253019333","0.022283565253019333","0.022283565253019333","","","","","","","","","","","",""
"16566","","","","","","","","","","0.009701551869511604","0.009701551869511604","0.009701551869511604","","","","","",""
"16568","","","","","","","0.008081292733550072","0.008081292733550072","0.008081292733550072","","","","","","","","",""
"16597","0.02515609934926033","0.02515609934926033","0.02515609934926033","","","","","","","","","","","","","","",""
"16626","","","","","","","","","","","","","0.004900784231722355","0.004900784231722355","0.004900784231722355","","",""
"16683","","","","","","","","","","","","","","","","0.006581053137779236","0.006581053137779236","0.006581053137779236"
"16691","","","","0.02222355641424656","0.02222355641424656","0.02222355641424656","","","","","","","","","","","",""
"16745","","","","","","","","","","0.009501520544290543","0.009501520544290543","0.009501520544290543","","","","","",""
"16747","","","","","","","0.009781564585864544","0.009781564585864544","0.009781564585864544","","","","","","","","",""
"16776","0.025336215272545815","0.025336215272545815","0.025336215272545815","","","","","","","","","","","","","","",""
"16805","","","","","","","","","","","","","0.005680908914655447","0.005680908914655447","0.005680908914655447","","",""
"16862","","","","","","","","","","","","","","","","0.006601056084036827","0.006601056084036827","0.006601056084036827"
"16870","","","","0.023163706064224243","0.023163706064224243","0.023163706064224243","","","","","","","","","","","",""
"16912","0.026516970247030258","0.026516970247030258","0.026516970247030258","","","","","","","","","","","","","","",""
"16924","","","","","","","","","","0.009381501004099846","0.009381501004099846","0.009381501004099846","","","","","",""
"16926","","","","","","","0.009061450138688087","0.009061450138688087","0.009061450138688087","","","","","","","","",""
"16984","","","","","","","","","","","","","0.005720915272831917","0.005720915272831917","0.005720915272831917","","",""
"17041","","","","","","","","","","","","","","","","0.0061809890903532505","0.0061809890903532505","0.0061809890903532505"
"17049","","","","0.023863818496465683","0.023863818496465683","0.023863818496465683","","","","","","","","","","","",""
"17077","","","","","","","","","","","","","0.006080972962081432","0.006080972962081432","0.006080972962081432","","",""
"17091","0.027477584779262543","0.027477584779262543","0.027477584779262543","","","","","","","","","","","","","","",""
"17103","","","","","","","","","","0.009561529383063316","0.009561529383063316","0.009561529383063316","","","","","",""
"17105","","","","","","","0.009601536206901073","0.009601536206901073","0.009601536206901073","","","","","","","","",""
"17220","","","","","","","","","","","","","","","","0.006100976374000311","0.006100976374000311","0.006100976374000311"
"17228","","","","0.021283404901623726","0.021283404901623726","0.021283404901623726","","","","","","","","","","","",""
"17256","","","","","","","","","","","","","0.0057009123265743256","0.0057009123265743256","0.0057009123265743256","","",""
"17270","0.025696445256471634","0.025696445256471634","0.025696445256471634","","","","","","","","","","","","","","",""
"17282","","","","","","","","","","0.0072411587461829185","0.0072411587461829185","0.0072411587461829185","","","","","",""
"17284","","","","","","","0.009141462855041027","0.009141462855041027","0.009141462855041027","","","","","","","","",""
"17313","","","","","","","","","","","","","","","","0.008361337706446648","0.008361337706446648","0.008361337706446648"
"17321","","","","0.020763322710990906","0.020763322710990906","0.020763322710990906","","","","","","","","","","","",""
"17435","","","","","","","","","","","","","0.005860937759280205","0.005860937759280205","0.005860937759280205","","",""
"17449","0.02479586936533451","0.02479586936533451","0.02479586936533451","","","","","","","","","","","","","","",""
"17461","","","","","","","","","","0.00806128978729248","0.00806128978729248","0.00806128978729248","","","","","",""
"17463","","","","","","","0.009201472625136375","0.009201472625136375","0.009201472625136375","","","","","","","","",""
"17492","","","","","","","","","","","","","","","","0.008721395395696163","0.008721395395696163","0.008721395395696163"
"17500","","","","0.021583452820777893","0.021583452820777893","0.021583452820777893","","","","","","","","","","","",""
"17614","","","","","","","","","","","","","0.006281004752963781","0.006281004752963781","0.006281004752963781","","",""
"17640","","","","","","","","","","0.008801408112049103","0.008801408112049103","0.008801408112049103","","","","","",""
"17642","","","","","","","0.009601536206901073","0.009601536206901073","0.009601536206901073","","","","","","","","",""
"17671","","","","","","","","","","","","","","","","0.008121299557387829","0.008121299557387829","0.008121299557387829"
"17722","","","","0.01905219256877899","0.01905219256877899","0.01905219256877899","","","","","","","","","","","",""
"17793","","","","","","","","","","","","","0.006281004752963781","0.006281004752963781","0.006281004752963781","","",""
"17819","","","","","","","","","","0.0083013279363513","0.0083013279363513","0.0083013279363513","","","","","",""
"17821","","","","","","","0.008801408112049103","0.008801408112049103","0.008801408112049103","","","","","","","","",""
"17850","","","","","","","","","","","","","","","","0.007761241868138313","0.007761241868138313","0.007761241868138313"
"17858","","","","0.02155379392206669","0.02155379392206669","0.02155379392206669","","","","","","","","","","","",""
"17924","","","","","","","0.008861417882144451","0.008861417882144451","0.008861417882144451","","","","","","","","",""
"17987","","","","","","","","","","","","","0.0055835735984146595","0.0055835735984146595","0.0055835735984146595","","",""
"17998","","","","","","","","","","0.009301488287746906","0.009301488287746906","0.009301488287746906","","","","","",""
"18029","","","","","","","","","","","","","","","","0.007381180766969919","0.007381180766969919","0.007381180766969919"
"18037","","","","0.022074127569794655","0.022074127569794655","0.022074127569794655","","","","","","","","","","","",""
"18091","","","","","","","","","","0.009441510774195194","0.009441510774195194","0.009441510774195194","","","","","",""
"18093","","","","","","","0.009121458977460861","0.009121458977460861","0.009121458977460861","","","","","","","","",""
"18166","","","","","","","","","","","","","0.005463496781885624","0.005463496781885624","0.005463496781885624","","",""
"18208","","","","","","","","","","","","","","","","0.0077812448143959045","0.0077812448143959045","0.0077812448143959045"
"18216","","","","0.021273614838719368","0.021273614838719368","0.021273614838719368","","","","","","","","","","","",""
"18270","","","","","","","","","","0.009161465801298618","0.009161465801298618","0.009161465801298618","","","","","",""
"18272","","","","","","","0.009501520544290543","0.009501520544290543","0.009501520544290543","","","","","","","","",""
"18345","","","","","","","","","","","","","0.005883765406906605","0.005883765406906605","0.005883765406906605","","",""
"18387","","","","","","","","","","","","","","","","0.007821251638233662","0.007821251638233662","0.007821251638233662"
"18395","","","","0.024395612999796867","0.024395612999796867","0.024395612999796867","","","","","","","","","","","",""
"18449","","","","","","","","","","0.008241318166255951","0.008241318166255951","0.008241318166255951","","","","","",""
"18451","","","","","","","0.008641382679343224","0.008641382679343224","0.008641382679343224","","","","","","","","",""
"18481","","","","","","","","","","","","","0.005843739956617355","0.005843739956617355","0.005843739956617355","","",""
"18566","","","","","","","","","","","","","","","","0.006841094698756933","0.006841094698756933","0.006841094698756933"
"18574","","","","0.0223943330347538","0.0223943330347538","0.0223943330347538","","","","","","","","","","","",""
"18628","","","","","","","","","","0.009161465801298618","0.009161465801298618","0.009161465801298618","","","","","",""
"18630","","","","","","","0.008561369962990284","0.008561369962990284","0.008561369962990284","","","","","","","","",""
"18659","","","","","","","","","","","","","","","","0.007341174408793449","0.007341174408793449","0.007341174408793449"
"18660","","","","","","","","","","","","","0.005963816773146391","0.005963816773146391","0.005963816773146391","","",""
"18710","","","","0.023294908925890923","0.023294908925890923","0.023294908925890923","","","","","","","","","","","",""
"18807","","","","","","","","","","0.009241478517651558","0.009241478517651558","0.009241478517651558","","","","","",""
"18809","","","","","","","0.008801408112049103","0.008801408112049103","0.008801408112049103","","","","","","","","",""
"18838","","","","","","","","","","","","","","","","0.006941110361367464","0.006941110361367464","0.006941110361367464"
"18839","","","","","","","","","","","","","0.004743035417050123","0.004743035417050123","0.004743035417050123","","",""
"18889","","","","0.02465577982366085","0.02465577982366085","0.02465577982366085","","","","","","","","","","","",""
"18986","","","","","","","","","","0.00990158412605524","0.00990158412605524","0.00990158412605524","","","","","",""
"18988","","","","","","","0.00822131521999836","0.00822131521999836","0.00822131521999836","","","","","","","","",""
"19017","","","","","","","","","","","","","","","","0.007741238456219435","0.007741238456219435","0.007741238456219435"
"19018","","","","","","","","","","","","","0.005083253141492605","0.005083253141492605","0.005083253141492605","","",""
"19068","","","","0.025256164371967316","0.025256164371967316","0.025256164371967316","","","","","","","","","","","",""
"19165","","","","","","","","","","0.009741558693349361","0.009741558693349361","0.009741558693349361","","","","","",""
"19167","","","","","","","0.009001440368592739","0.009001440368592739","0.009001440368592739","","","","","","","","",""
"19196","","","","","","","","","","","","","","","","0.007501200307160616","0.007501200307160616","0.007501200307160616"
"19197","","","","","","","","","","","","","0.005083253141492605","0.005083253141492605","0.005083253141492605","","",""
"19247","","","","0.026737112551927567","0.026737112551927567","0.026737112551927567","","","","","","","","","","","",""
"19333","","","","","","","","","","","","","0.00634406041353941","0.00634406041353941","0.00634406041353941","","",""
"19344","","","","","","","","","","0.010421667248010635","0.010421667248010635","0.010421667248010635","","","","","",""
"19346","","","","","","","0.009221475571393967","0.009221475571393967","0.009221475571393967","","","","","","","","",""
"19375","","","","","","","","","","","","","","","","0.007161145564168692","0.007161145564168692","0.007161145564168692"
"19426","","","","0.02663704752922058","0.02663704752922058","0.02663704752922058","","","","","","","","","","","",""
"19482","","","","","","","0.00822526402771473","0.00822526402771473","0.00822526402771473","","","","","","","","",""
"19512","","","","","","","","","","","","","0.005283381324261427","0.005283381324261427","0.005283381324261427","","",""
"19523","","","","","","","","","","0.0068610976450145245","0.0068610976450145245","0.0068610976450145245","","","","","",""
"19554","","","","","","","","","","","","","","","","0.006601056084036827","0.006601056084036827","0.006601056084036827"
"19574","","","","0.025596382096409798","0.025596382096409798","0.025596382096409798","","","","","","","","","","","",""
"19661","","","","","","","0.010006404481828213","0.010006404481828213","0.010006404481828213","","","","","","","","",""
"19691","","","","","","","","","","","","","0.005283381324261427","0.005283381324261427","0.005283381324261427","","",""
"19702","","","","","","","","","","0.008781405165791512","0.008781405165791512","0.008781405165791512","","","","","",""
"19733","","","","","","","","","","","","","","","","0.008081292733550072","0.008081292733550072","0.008081292733550072"
"19741","","","","0.02245437167584896","0.02245437167584896","0.02245437167584896","","","","","","","","","","","",""
"19840","","","","","","","0.008865674026310444","0.008865674026310444","0.008865674026310444","","","","","","","","",""
"19870","","","","","","","","","","","","","0.00510326586663723","0.00510326586663723","0.00510326586663723","","",""
"19881","","","","","","","","","","0.00814130250364542","0.00814130250364542","0.00814130250364542","","","","","",""
"19912","","","","","","","","","","","","","","","","0.008601375855505466","0.008601375855505466","0.008601375855505466"
"19920","","","","0.024175472557544708","0.024175472557544708","0.024175472557544708","","","","","","","","","","","",""
"20019","","","","","","","0.008945724926888943","0.008945724926888943","0.008945724926888943","","","","","","","","",""
"20049","","","","","","","","","","","","","0.005303394049406052","0.005303394049406052","0.005303394049406052","","",""
"20060","","","","","","","","","","0.008901423774659634","0.008901423774659634","0.008901423774659634","","","","","",""
"20091","","","","","","","","","","","","","","","","0.007681229151785374","0.007681229151785374","0.007681229151785374"
"20099","","","","0.02457572892308235","0.02457572892308235","0.02457572892308235","","","","","","","","","","","",""
"20184","","","","","","","","","","","","","","","","0.008101296611130238","0.008101296611130238","0.008101296611130238"
"20185","","","","","","","","","","","","","0.005963816773146391","0.005963816773146391","0.005963816773146391","","",""
"20198","","","","","","","0.008725584484636784","0.008725584484636784","0.008725584484636784","","","","","","","","",""
"20239","","","","","","","","","","0.00910145603120327","0.00910145603120327","0.00910145603120327","","","","","",""
"20278","","","","0.025056036189198494","0.025056036189198494","0.025056036189198494","","","","","","","","","","","",""
"20334","","","","","","","0.009486070834100246","0.009486070834100246","0.009486070834100246","","","","","","","","",""
"20363","","","","","","","","","","","","","","","","0.008341334760189056","0.008341334760189056","0.008341334760189056"
"20364","","","","","","","","","","","","","0.005303394049406052","0.005303394049406052","0.005303394049406052","","",""
"20418","","","","","","","","","","0.008981437422335148","0.008981437422335148","0.008981437422335148","","","","","",""
"20457","","","","0.025696445256471634","0.025696445256471634","0.025696445256471634","","","","","","","","","","","",""
"20513","","","","","","","0.009025776758790016","0.009025776758790016","0.009025776758790016","","","","","","","","",""
"20542","","","","","","","","","","","","","","","","0.007661225739866495","0.007661225739866495","0.007661225739866495"
"20543","","","","","","","","","","","","","0.006203970406204462","0.006203970406204462","0.006203970406204462","","",""
"20593","","","","0.024835895746946335","0.024835895746946335","0.024835895746946335","","","","","","","","","","","",""
"20597","","","","","","","","","","0.00964154303073883","0.00964154303073883","0.00964154303073883","","","","","",""
"20692","","","","","","","0.008525456301867962","0.008525456301867962","0.008525456301867962","","","","","","","","",""
"20721","","","","","","","","","","","","","","","","0.006901104003190994","0.006901104003190994","0.006901104003190994"
"20776","","","","","","","","","","0.00902144331485033","0.00902144331485033","0.00902144331485033","","","","","",""
"20871","","","","","","","0.007985110394656658","0.007985110394656658","0.007985110394656658","","","","","","","","",""
"20900","","","","","","","","","","","","","","","","0.0071411426179111","0.0071411426179111","0.0071411426179111"
"20955","","","","","","","","","","0.009501520544290543","0.009501520544290543","0.009501520544290543","","","","","",""
"21048","","","","","","","","","","0.008601375855505466","0.008601375855505466","0.008601375855505466","","","","","",""
"21050","","","","","","","0.008925712667405605","0.008925712667405605","0.008925712667405605","","","","","","","","",""
"21079","","","","","","","","","","","","","","","","0.006921107415109873","0.006921107415109873","0.006921107415109873"
"21186","","","","","","","0.009065802209079266","0.009065802209079266","0.009065802209079266","","","","","","","","",""
"21227","","","","","","","","","","0.009461513720452785","0.009461513720452785","0.009461513720452785","","","","","",""
"21258","","","","","","","","","","","","","","","","0.007361177820712328","0.007361177820712328","0.007361177820712328"
"21365","","","","","","","0.008425392210483551","0.008425392210483551","0.008425392210483551","","","","","","","","",""
"21406","","","","","","","","","","0.00926148146390915","0.00926148146390915","0.00926148146390915","","","","","",""
"21437","","","","","","","","","","","","","","","","0.00788126140832901","0.00788126140832901","0.00788126140832901"
"21530","","","","","","","","","","","","","","","","0.008121299557387829","0.008121299557387829","0.008121299557387829"
"21544","","","","","","","0.00942603312432766","0.00942603312432766","0.00942603312432766","","","","","","","","",""
"21585","","","","","","","","","","0.00990158412605524","0.00990158412605524","0.00990158412605524","","","","","",""
"21709","","","","","","","","","","","","","","","","0.00822131521999836","0.00822131521999836","0.00822131521999836"
"21723","","","","","","","0.008445405401289463","0.008445405401289463","0.008445405401289463","","","","","","","","",""
"21764","","","","","","","","","","0.009361498057842255","0.009361498057842255","0.009361498057842255","","","","","",""
"21888","","","","","","","","","","","","","","","","0.007401184178888798","0.007401184178888798","0.007401184178888798"
"21902","","","","","","","0.00724463677033782","0.00724463677033782","0.00724463677033782","","","","","","","","",""
"21943","","","","","","","","","","0.00972155574709177","0.00972155574709177","0.00972155574709177","","","","","",""
"22067","","","","","","","","","","","","","","","","0.007401184178888798","0.007401184178888798","0.007401184178888798"
"22122","","","","","","","","","","0.00972155574709177","0.00972155574709177","0.00972155574709177","","","","","",""
"22124","","","","","","","0.006921107415109873","0.006921107415109873","0.006921107415109873","","","","","","","","",""
"22246","","","","","","","","","","","","","","","","0.0072411587461829185","0.0072411587461829185","0.0072411587461829185"
"22301","","","","","","","","","","0.00804128684103489","0.00804128684103489","0.00804128684103489","","","","","",""
"22303","","","","","","","0.00926148146390915","0.00926148146390915","0.00926148146390915","","","","","","","","",""
"22394","","","","","","","","","","0.007861257530748844","0.007861257530748844","0.007861257530748844","","","","","",""
"22396","","","","","","","0.00876140221953392","0.00876140221953392","0.00876140221953392","","","","","","","","",""
"22425","","","","","","","","","","","","","","","","0.007321171462535858","0.007321171462535858","0.007321171462535858"
"22573","","","","","","","","","","0.008241318166255951","0.008241318166255951","0.008241318166255951","","","","","",""
"22575","","","","","","","0.010221635922789574","0.010221635922789574","0.010221635922789574","","","","","","","","",""
"22604","","","","","","","","","","","","","","","","0.00718114897608757","0.00718114897608757","0.00718114897608757"
"22752","","","","","","","","","","0.009421507827937603","0.009421507827937603","0.009421507827937603","","","","","",""
"22754","","","","","","","0.010541686788201332","0.010541686788201332","0.010541686788201332","","","","","","","","",""
"22931","","","","","","","","","","0.009581533260643482","0.009581533260643482","0.009581533260643482","","","","","",""
"22933","","","","","","","0.009741558693349361","0.009741558693349361","0.009741558693349361","","","","","","","","",""
"22955","","","","","","","","","","","","","","","","0.005580892786383629","0.005580892786383629","0.005580892786383629"
"23110","","","","","","","","","","0.010261641815304756","0.010261641815304756","0.010261641815304756","","","","","",""
"23112","","","","","","","0.009761561639606953","0.009761561639606953","0.009761561639606953","","","","","","","","",""
"23134","","","","","","","","","","","","","","","","0.006981117185205221","0.006981117185205221","0.006981117185205221"
"23289","","","","","","","","","","0.00964154303073883","0.00964154303073883","0.00964154303073883","","","","","",""
"23291","","","","","","","0.009161465801298618","0.009161465801298618","0.009161465801298618","","","","","","","","",""
"23313","","","","","","","","","","","","","","","","0.00814130250364542","0.00814130250364542","0.00814130250364542"
"23406","","","","","","","","","","","","","","","","0.007461193948984146","0.007461193948984146","0.007461193948984146"
"23468","","","","","","","","","","0.00822131521999836","0.00822131521999836","0.00822131521999836","","","","","",""
"23470","","","","","","","0.010021603666245937","0.010021603666245937","0.010021603666245937","","","","","","","","",""
"23585","","","","","","","","","","","","","","","","0.008081292733550072","0.008081292733550072","0.008081292733550072"
"23647","","","","","","","","","","0.00918146874755621","0.00918146874755621","0.00918146874755621","","","","","",""
"23649","","","","","","","0.008621379733085632","0.008621379733085632","0.008621379733085632","","","","","","","","",""
"23752","","","","","","","0.009381501004099846","0.009381501004099846","0.009381501004099846","","","","","","","","",""
"23764","","","","","","","","","","","","","","","","0.008021282963454723","0.008021282963454723","0.008021282963454723"
"23826","","","","","","","","","","0.008821411058306694","0.008821411058306694","0.008821411058306694","","","","","",""
"23919","","","","","","","","","","0.00894143059849739","0.00894143059849739","0.00894143059849739","","","","","",""
"23921","","","","","","","0.00894143059849739","0.00894143059849739","0.00894143059849739","","","","","","","","",""
"23943","","","","","","","","","","","","","","","","0.008661385625600815","0.008661385625600815","0.008661385625600815"
"24098","","","","","","","","","","0.009841574355959892","0.009841574355959892","0.009841574355959892","","","","","",""
"24100","","","","","","","0.008781405165791512","0.008781405165791512","0.008781405165791512","","","","","","","","",""
"24122","","","","","","","","","","","","","","","","0.007901264354586601","0.007901264354586601","0.007901264354586601"
"24277","","","","","","","","","","0.009941590949892998","0.009941590949892998","0.009941590949892998","","","","","",""
"24279","","","","","","","0.009481516666710377","0.009481516666710377","0.009481516666710377","","","","","","","","",""
"24301","","","","","","","","","","","","","","","","0.008461353369057178","0.008461353369057178","0.008461353369057178"
"24456","","","","","","","","","","0.01014162227511406","0.01014162227511406","0.01014162227511406","","","","","",""
"24458","","","","","","","0.009381501004099846","0.009381501004099846","0.009381501004099846","","","","","","","","",""
"24480","","","","","","","","","","","","","","","","0.008441350422799587","0.008441350422799587","0.008441350422799587"
"24635","","","","","","","","","","0.00918146874755621","0.00918146874755621","0.00918146874755621","","","","","",""
"24637","","","","","","","0.009321491234004498","0.009321491234004498","0.009321491234004498","","","","","","","","",""
"24659","","","","","","","","","","","","","","","","0.0077812448143959045","0.0077812448143959045","0.0077812448143959045"
"24752","","","","","","","","","","","","","","","","0.008101296611130238","0.008101296611130238","0.008101296611130238"
"24814","","","","","","","","","","0.009501520544290543","0.009501520544290543","0.009501520544290543","","","","","",""
"24816","","","","","","","0.008721395395696163","0.008721395395696163","0.008721395395696163","","","","","","","","",""
"24931","","","","","","","","","","","","","","","","0.0071411426179111","0.0071411426179111","0.0071411426179111"
"24993","","","","","","","","","","0.009661545976996422","0.009661545976996422","0.009661545976996422","","","","","",""
"24995","","","","","","","0.00884141493588686","0.00884141493588686","0.00884141493588686","","","","","","","","",""
"25110","","","","","","","","","","","","","","","","0.007901264354586601","0.007901264354586601","0.007901264354586601"
"25172","","","","","","","","","","0.009541526436805725","0.009541526436805725","0.009541526436805725","","","","","",""
"25174","","","","","","","0.008861417882144451","0.008861417882144451","0.008861417882144451","","","","","","","","",""
"25265","","","","","","","","","","0.010961754247546196","0.010961754247546196","0.010961754247546196","","","","","",""
"25267","","","","","","","0.00902144331485033","0.00902144331485033","0.00902144331485033","","","","","","","","",""
"25289","","","","","","","","","","","","","","","","0.0075812130235135555","0.0075812130235135555","0.0075812130235135555"
"25444","","","","","","","","","","0.011201792396605015","0.011201792396605015","0.011201792396605015","","","","","",""
"25446","","","","","","","0.009281485341489315","0.009281485341489315","0.009281485341489315","","","","","","","","",""
"25468","","","","","","","","","","","","","","","","0.008581372909247875","0.008581372909247875","0.008581372909247875"
"25623","","","","","","","","","","0.01094175036996603","0.01094175036996603","0.01094175036996603","","","","","",""
"25625","","","","","","","0.008241318166255951","0.008241318166255951","0.008241318166255951","","","","","","","","",""
"25647","","","","","","","","","","","","","","","","0.008421347476541996","0.008421347476541996","0.008421347476541996"
"25802","","","","","","","","","","0.010241638869047165","0.010241638869047165","0.010241638869047165","","","","","",""
"25804","","","","","","","0.009381501004099846","0.009381501004099846","0.009381501004099846","","","","","","","","",""
"25826","","","","","","","","","","","","","","","","0.007021123543381691","0.007021123543381691","0.007021123543381691"
"25981","","","","","","","","","","0.00884141493588686","0.00884141493588686","0.00884141493588686","","","","","",""
"25983","","","","","","","0.008261322043836117","0.008261322043836117","0.008261322043836117","","","","","","","","",""
"26005","","","","","","","","","","","","","","","","0.007421187590807676","0.007421187590807676","0.007421187590807676"
"26160","","","","","","","","","","0.009661545976996422","0.009661545976996422","0.009661545976996422","","","","","",""
"26162","","","","","","","0.0083013279363513","0.0083013279363513","0.0083013279363513","","","","","","","","",""
"26184","","","","","","","","","","","","","","","","0.007681229151785374","0.007681229151785374","0.007681229151785374"
"26277","","","","","","","","","","","","","","","","0.007101136259734631","0.007101136259734631","0.007101136259734631"
"26341","","","","","","","0.008661385625600815","0.008661385625600815","0.008661385625600815","","","","","","","","",""
"26456","","","","","","","","","","","","","","","","0.007341174408793449","0.007341174408793449","0.007341174408793449"
"26520","","","","","","","0.008681388571858406","0.008681388571858406","0.008681388571858406","","","","","","","","",""
"26623","","","","","","","0.009141462855041027","0.009141462855041027","0.009141462855041027","","","","","","","","",""
"26635","","","","","","","","","","","","","","","","0.006981117185205221","0.006981117185205221","0.006981117185205221"
"26792","","","","","","","0.008461353369057178","0.008461353369057178","0.008461353369057178","","","","","","","","",""
"26814","","","","","","","","","","","","","","","","0.007121139205992222","0.007121139205992222","0.007121139205992222"
"26971","","","","","","","0.009341494180262089","0.009341494180262089","0.009341494180262089","","","","","","","","",""
"26993","","","","","","","","","","","","","","","","0.006401024293154478","0.006401024293154478","0.006401024293154478"
"27150","","","","","","","0.010361657477915287","0.010361657477915287","0.010361657477915287","","","","","","","","",""
"27172","","","","","","","","","","","","","","","","0.006981117185205221","0.006981117185205221","0.006981117185205221"
"27329","","","","","","","0.009601536206901073","0.009601536206901073","0.009601536206901073","","","","","","","","",""
"27351","","","","","","","","","","","","","","","","0.006481037009507418","0.006481037009507418","0.006481037009507418"
"27508","","","","","","","0.00884141493588686","0.00884141493588686","0.00884141493588686","","","","","","","","",""
"27530","","","","","","","","","","","","","","","","0.006541046779602766","0.006541046779602766","0.006541046779602766"
"27623","","","","","","","","","","","","","","","","0.006981117185205221","0.006981117185205221","0.006981117185205221"
"27687","","","","","","","0.008861417882144451","0.008861417882144451","0.008861417882144451","","","","","","","","",""
"27802","","","","","","","","","","","","","","","","0.006801088340580463","0.006801088340580463","0.006801088340580463"
"27866","","","","","","","0.010101616382598877","0.010101616382598877","0.010101616382598877","","","","","","","","",""
"27981","","","","","","","","","","","","","","","","0.006781084928661585","0.006781084928661585","0.006781084928661585"
"28045","","","","","","","0.007901264354586601","0.007901264354586601","0.007901264354586601","","","","","","","","",""
"28138","","","","","","","0.00926148146390915","0.00926148146390915","0.00926148146390915","","","","","","","","",""
"28160","","","","","","","","","","","","","","","","0.005060809664428234","0.005060809664428234","0.005060809664428234"
"28339","","","","","","","","","","","","","","","","0.007341174408793449","0.007341174408793449","0.007341174408793449"
"28518","","","","","","","","","","","","","","","","0.005960953887552023","0.005960953887552023","0.005960953887552023"
"28697","","","","","","","","","","","","","","","","0.00622099544852972","0.00622099544852972","0.00622099544852972"
"28876","","","","","","","","","","","","","","","","0.006541046779602766","0.006541046779602766","0.006541046779602766"
"29055","","","","","","","","","","","","","","","","0.005880941171199083","0.005880941171199083","0.005880941171199083"
"29148","","","","","","","","","","","","","","","","0.0065210433676838875","0.0065210433676838875","0.0065210433676838875"
"29327","","","","","","","","","","","","","","","","0.00538086099550128","0.00538086099550128","0.00538086099550128"
"29506","","","","","","","","","","","","","","","","0.005620899144560099","0.005620899144560099","0.005620899144560099"
"29685","","","","","","","","","","","","","","","","0.0063210115768015385","0.0063210115768015385","0.0063210115768015385"
"29864","","","","","","","","","","","","","","","","0.006781084928661585","0.006781084928661585","0.006781084928661585"
"30043","","","","","","","","","","","","","","","","0.00634101452305913","0.00634101452305913","0.00634101452305913"
"30222","","","","","","","","","","","","","","","","0.00630100816488266","0.00630100816488266","0.00630100816488266"
"30401","","","","","","","","","","","","","","","","0.006641062442213297","0.006641062442213297","0.006641062442213297"
"30494","","","","","","","","","","","","","","","","0.005820931401103735","0.005820931401103735","0.005820931401103735"
"30673","","","","","","","","","","","","","","","","0.00630100816488266","0.00630100816488266","0.00630100816488266"
"30852","","","","","","","","","","","","","","","","0.006821091286838055","0.006821091286838055","0.006821091286838055"
"31031","","","","","","","","","","","","","","","","0.006501039955765009","0.006501039955765009","0.006501039955765009"
"31210","","","","","","","","","","","","","","","","0.006901104003190994","0.006901104003190994","0.006901104003190994"
"31389","","","","","","","","","","","","","","","","0.007621219381690025","0.007621219381690025","0.007621219381690025"
"31568","","","","","","","","","","","","","","","","0.007401184178888798","0.007401184178888798","0.007401184178888798"
"31747","","","","","","","","","","","","","","","","0.0065210433676838875","0.0065210433676838875","0.0065210433676838875"
"31926","","","","","","","","","","","","","","","","0.006601056084036827","0.006601056084036827","0.006601056084036827"
"32019","","","","","","","","","","","","","","","","0.007541206665337086","0.007541206665337086","0.007541206665337086"
"32198","","","","","","","","","","","","","","","","0.008101296611130238","0.008101296611130238","0.008101296611130238"
"32377","","","","","","","","","","","","","","","","0.0083013279363513","0.0083013279363513","0.0083013279363513"
"32556","","","","","","","","","","","","","","","","0.00796127412468195","0.00796127412468195","0.00796127412468195"
"32735","","","","","","","","","","","","","","","","0.007661225739866495","0.007661225739866495","0.007661225739866495"
"32914","","","","","","","","","","","","","","","","0.0063810208812355995","0.0063810208812355995","0.0063810208812355995"
